ClassName,ID,a,b,c,d,f,g,h,i,j,k
PCA11969,R5.7.0(1),PCA11969,R5.7.0(1),PCA11969,R5.7.0(1),PCA11969,R5.7.0(1),PCA11969,R5.7.0(1),PCA11969,R5.7.0(1)
PCA11969,R5.7.0(5),PCA11969,R5.7.0(5),PCA11969,R5.7.0(5),PCA11969,R5.7.0(5),PCA11969,R5.7.0(5),PCA11969,R5.7.0(5)
PCA11970,R5.4.4(3),PCA11970,R5.4.4(3),PCA11970,R5.4.4(3),PCA11970,R5.4.4(3),PCA11970,R5.4.4(3),PCA11970,R5.4.4(3)
PCA11970,R6.3.0(8),PCA11970,R6.3.0(8),PCA11970,R6.3.0(8),PCA11970,R6.3.0(8),PCA11970,R6.3.0(8),PCA11970,R6.3.0(8)
PCA11970,R7.3.0(4),PCA11970,R7.3.0(4),PCA11970,R7.3.0(4),PCA11970,R7.3.0(4),PCA11970,R7.3.0(4),PCA11970,R7.3.0(4)
PCA11974,R5.4.4(3),PCA11974,R5.4.4(3),PCA11974,R5.4.4(3),PCA11974,R5.4.4(3),PCA11974,R5.4.4(3),PCA11974,R5.4.4(3)
PCA11974,R6.5.0(1),PCA11974,R6.5.0(1),PCA11974,R6.5.0(1),PCA11974,R6.5.0(1),PCA11974,R6.5.0(1),PCA11974,R6.5.0(1)
PCA11974,R5.1.0(1),PCA11974,R5.1.0(1),PCA11974,R5.1.0(1),PCA11974,R5.1.0(1),PCA11974,R5.1.0(1),PCA11974,R5.1.0(1)
PCA11977,R4.1.0(1),PCA11977,R4.1.0(1),PCA11977,R4.1.0(1),PCA11977,R4.1.0(1),PCA11977,R4.1.0(1),PCA11977,R4.1.0(1)
PCA11977,R5.7.0(1),PCA11977,R5.7.0(1),PCA11977,R5.7.0(1),PCA11977,R5.7.0(1),PCA11977,R5.7.0(1),PCA11977,R5.7.0(1)
PCA11977,R5.7.0(5),PCA11977,R5.7.0(5),PCA11977,R5.7.0(5),PCA11977,R5.7.0(5),PCA11977,R5.7.0(5),PCA11977,R5.7.0(5)
PCA11978,R5.6.0(8),PCA11978,R5.6.0(8),PCA11978,R5.6.0(8),PCA11978,R5.6.0(8),PCA11978,R5.6.0(8),PCA11978,R5.6.0(8)
PCA11979,R6.3.0(1),PCA11979,R6.3.0(1),PCA11979,R6.3.0(1),PCA11979,R6.3.0(1),PCA11979,R6.3.0(1),PCA11979,R6.3.0(1)
PCA11979,R6.2.0(1),PCA11979,R6.2.0(1),PCA11979,R6.2.0(1),PCA11979,R6.2.0(1),PCA11979,R6.2.0(1),PCA11979,R6.2.0(1)
PCA11979,R5.4.4(3),PCA11979,R5.4.4(3),PCA11979,R5.4.4(3),PCA11979,R5.4.4(3),PCA11979,R5.4.4(3),PCA11979,R5.4.4(3)
PCA11984,R7.1.0(3),PCA11984,R7.1.0(3),PCA11984,R7.1.0(3),PCA11984,R7.1.0(3),PCA11984,R7.1.0(3),PCA11984,R7.1.0(3)
PCA11985,R6.2.0(1),PCA11985,R6.2.0(1),PCA11985,R6.2.0(1),PCA11985,R6.2.0(1),PCA11985,R6.2.0(1),PCA11985,R6.2.0(1)
PCA11990,R5.7.0(5),PCA11990,R5.7.0(5),PCA11990,R5.7.0(5),PCA11990,R5.7.0(5),PCA11990,R5.7.0(5),PCA11990,R5.7.0(5)
PCA11993,R5.7.0(5),PCA11993,R5.7.0(5),PCA11993,R5.7.0(5),PCA11993,R5.7.0(5),PCA11993,R5.7.0(5),PCA11993,R5.7.0(5)
PCA11993,R7.3.0(4),PCA11993,R7.3.0(4),PCA11993,R7.3.0(4),PCA11993,R7.3.0(4),PCA11993,R7.3.0(4),PCA11993,R7.3.0(4)
PCA11993,R5.7.0(1),PCA11993,R5.7.0(1),PCA11993,R5.7.0(1),PCA11993,R5.7.0(1),PCA11993,R5.7.0(1),PCA11993,R5.7.0(1)
PCA11996,R6.5.0(1),PCA11996,R6.5.0(1),PCA11996,R6.5.0(1),PCA11996,R6.5.0(1),PCA11996,R6.5.0(1),PCA11996,R6.5.0(1)
PCA11996,R5.5.0(9),PCA11996,R5.5.0(9),PCA11996,R5.5.0(9),PCA11996,R5.5.0(9),PCA11996,R5.5.0(9),PCA11996,R5.5.0(9)
PCA11996,R6.4.0(6),PCA11996,R6.4.0(6),PCA11996,R6.4.0(6),PCA11996,R6.4.0(6),PCA11996,R6.4.0(6),PCA11996,R6.4.0(6)
PCA11999,R5.1.0(1),PCA11999,R5.1.0(1),PCA11999,R5.1.0(1),PCA11999,R5.1.0(1),PCA11999,R5.1.0(1),PCA11999,R5.1.0(1)
PCA11999,R4.1.0(2),PCA11999,R4.1.0(2),PCA11999,R4.1.0(2),PCA11999,R4.1.0(2),PCA11999,R4.1.0(2),PCA11999,R4.1.0(2)
PCA11999,R5.8.0(9),PCA11999,R5.8.0(9),PCA11999,R5.8.0(9),PCA11999,R5.8.0(9),PCA11999,R5.8.0(9),PCA11999,R5.8.0(9)
PCA12001,R7.1.0(3),PCA12001,R7.1.0(3),PCA12001,R7.1.0(3),PCA12001,R7.1.0(3),PCA12001,R7.1.0(3),PCA12001,R7.1.0(3)
PCA12005,R5.9.0(6),PCA12005,R5.9.0(6),PCA12005,R5.9.0(6),PCA12005,R5.9.0(6),PCA12005,R5.9.0(6),PCA12005,R5.9.0(6)
PCA12013,R6.4.0(7),PCA12013,R6.4.0(7),PCA12013,R6.4.0(7),PCA12013,R6.4.0(7),PCA12013,R6.4.0(7),PCA12013,R6.4.0(7)
PCA12014,R5.1.0(1),PCA12014,R5.1.0(1),PCA12014,R5.1.0(1),PCA12014,R5.1.0(1),PCA12014,R5.1.0(1),PCA12014,R5.1.0(1)
PCA12016,R5.8.0(1),PCA12016,R5.8.0(1),PCA12016,R5.8.0(1),PCA12016,R5.8.0(1),PCA12016,R5.8.0(1),PCA12016,R5.8.0(1)
PCA12016,R4.1.0(2),PCA12016,R4.1.0(2),PCA12016,R4.1.0(2),PCA12016,R4.1.0(2),PCA12016,R4.1.0(2),PCA12016,R4.1.0(2)
PCA12016,R6.1.0(1),PCA12016,R6.1.0(1),PCA12016,R6.1.0(1),PCA12016,R6.1.0(1),PCA12016,R6.1.0(1),PCA12016,R6.1.0(1)
PCA12020,R7.3.0(4),PCA12020,R7.3.0(4),PCA12020,R7.3.0(4),PCA12020,R7.3.0(4),PCA12020,R7.3.0(4),PCA12020,R7.3.0(4)
PCA12022,R6.4.0(6),PCA12022,R6.4.0(6),PCA12022,R6.4.0(6),PCA12022,R6.4.0(6),PCA12022,R6.4.0(6),PCA12022,R6.4.0(6)
PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5)
PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5),PCA12029,R5.7.0(5)
PCA12029,R6.4.0(1),PCA12029,R6.4.0(1),PCA12029,R6.4.0(1),PCA12029,R6.4.0(1),PCA12029,R6.4.0(1),PCA12029,R6.4.0(1)
PCA12031,R5.1.0(1),PCA12031,R5.1.0(1),PCA12031,R5.1.0(1),PCA12031,R5.1.0(1),PCA12031,R5.1.0(1),PCA12031,R5.1.0(1)
PCA12031,R5.5.0(1),PCA12031,R5.5.0(1),PCA12031,R5.5.0(1),PCA12031,R5.5.0(1),PCA12031,R5.5.0(1),PCA12031,R5.5.0(1)
PCA12031,R6.4.0(6),PCA12031,R6.4.0(6),PCA12031,R6.4.0(6),PCA12031,R6.4.0(6),PCA12031,R6.4.0(6),PCA12031,R6.4.0(6)
PCA12034,R6.3.0(1),PCA12034,R6.3.0(1),PCA12034,R6.3.0(1),PCA12034,R6.3.0(1),PCA12034,R6.3.0(1),PCA12034,R6.3.0(1)
PCA12034,R5.7.0(1),PCA12034,R5.7.0(1),PCA12034,R5.7.0(1),PCA12034,R5.7.0(1),PCA12034,R5.7.0(1),PCA12034,R5.7.0(1)
PCA12034,R5.1.0(1),PCA12034,R5.1.0(1),PCA12034,R5.1.0(1),PCA12034,R5.1.0(1),PCA12034,R5.1.0(1),PCA12034,R5.1.0(1)
PCA12037,R6.2.0(1),PCA12037,R6.2.0(1),PCA12037,R6.2.0(1),PCA12037,R6.2.0(1),PCA12037,R6.2.0(1),PCA12037,R6.2.0(1)
PCA12038,R6.2.0(1),PCA12038,R6.2.0(1),PCA12038,R6.2.0(1),PCA12038,R6.2.0(1),PCA12038,R6.2.0(1),PCA12038,R6.2.0(1)
PCA12038,R4.1.0(1),PCA12038,R4.1.0(1),PCA12038,R4.1.0(1),PCA12038,R4.1.0(1),PCA12038,R4.1.0(1),PCA12038,R4.1.0(1)
PCA12038,R6.4.0(6),PCA12038,R6.4.0(6),PCA12038,R6.4.0(6),PCA12038,R6.4.0(6),PCA12038,R6.4.0(6),PCA12038,R6.4.0(6)
PCA12040,R4.1.0(2),PCA12040,R4.1.0(2),PCA12040,R4.1.0(2),PCA12040,R4.1.0(2),PCA12040,R4.1.0(2),PCA12040,R4.1.0(2)
PCA12040,R6.3.0(9),PCA12040,R6.3.0(9),PCA12040,R6.3.0(9),PCA12040,R6.3.0(9),PCA12040,R6.3.0(9),PCA12040,R6.3.0(9)
PCA12040,R6.4.0(6),PCA12040,R6.4.0(6),PCA12040,R6.4.0(6),PCA12040,R6.4.0(6),PCA12040,R6.4.0(6),PCA12040,R6.4.0(6)
PCA12041,R5.7.0(5),PCA12041,R5.7.0(5),PCA12041,R5.7.0(5),PCA12041,R5.7.0(5),PCA12041,R5.7.0(5),PCA12041,R5.7.0(5)
PCA12045,R5.9.0(1),PCA12045,R5.9.0(1),PCA12045,R5.9.0(1),PCA12045,R5.9.0(1),PCA12045,R5.9.0(1),PCA12045,R5.9.0(1)
PCA12045,R6.3.0(9),PCA12045,R6.3.0(9),PCA12045,R6.3.0(9),PCA12045,R6.3.0(9),PCA12045,R6.3.0(9),PCA12045,R6.3.0(9)
PCA12045,R6.2.0(8),PCA12045,R6.2.0(8),PCA12045,R6.2.0(8),PCA12045,R6.2.0(8),PCA12045,R6.2.0(8),PCA12045,R6.2.0(8)
PCA12046,R5.8.0(1),PCA12046,R5.8.0(1),PCA12046,R5.8.0(1),PCA12046,R5.8.0(1),PCA12046,R5.8.0(1),PCA12046,R5.8.0(1)
PCA12051,R6.2.0(8),PCA12051,R6.2.0(8),PCA12051,R6.2.0(8),PCA12051,R6.2.0(8),PCA12051,R6.2.0(8),PCA12051,R6.2.0(8)
PCA12051,R6.4.0(1),PCA12051,R6.4.0(1),PCA12051,R6.4.0(1),PCA12051,R6.4.0(1),PCA12051,R6.4.0(1),PCA12051,R6.4.0(1)
PCA12051,R4.1.0(2),PCA12051,R4.1.0(2),PCA12051,R4.1.0(2),PCA12051,R4.1.0(2),PCA12051,R4.1.0(2),PCA12051,R4.1.0(2)
PCA12056,R6.3.0(1),PCA12056,R6.3.0(1),PCA12056,R6.3.0(1),PCA12056,R6.3.0(1),PCA12056,R6.3.0(1),PCA12056,R6.3.0(1)
PCA12056,R6.4.0(7),PCA12056,R6.4.0(7),PCA12056,R6.4.0(7),PCA12056,R6.4.0(7),PCA12056,R6.4.0(7),PCA12056,R6.4.0(7)
PCA12056,R5.7.0(5),PCA12056,R5.7.0(5),PCA12056,R5.7.0(5),PCA12056,R5.7.0(5),PCA12056,R5.7.0(5),PCA12056,R5.7.0(5)
PCA12057,R6.3.0(1),PCA12057,R6.3.0(1),PCA12057,R6.3.0(1),PCA12057,R6.3.0(1),PCA12057,R6.3.0(1),PCA12057,R6.3.0(1)
PCA12057,R6.5.0(1),PCA12057,R6.5.0(1),PCA12057,R6.5.0(1),PCA12057,R6.5.0(1),PCA12057,R6.5.0(1),PCA12057,R6.5.0(1)
PCA12057,R5.4.4(3),PCA12057,R5.4.4(3),PCA12057,R5.4.4(3),PCA12057,R5.4.4(3),PCA12057,R5.4.4(3),PCA12057,R5.4.4(3)
PCA12060,R6.4.0(1),PCA12060,R6.4.0(1),PCA12060,R6.4.0(1),PCA12060,R6.4.0(1),PCA12060,R6.4.0(1),PCA12060,R6.4.0(1)
PCA12060,R6.5.0(1),PCA12060,R6.5.0(1),PCA12060,R6.5.0(1),PCA12060,R6.5.0(1),PCA12060,R6.5.0(1),PCA12060,R6.5.0(1)
PCA12060,R6.2.0(1),PCA12060,R6.2.0(1),PCA12060,R6.2.0(1),PCA12060,R6.2.0(1),PCA12060,R6.2.0(1),PCA12060,R6.2.0(1)
PCA12062,R6.2.0(1),PCA12062,R6.2.0(1),PCA12062,R6.2.0(1),PCA12062,R6.2.0(1),PCA12062,R6.2.0(1),PCA12062,R6.2.0(1)
PCA12064,R5.9.0(6),PCA12064,R5.9.0(6),PCA12064,R5.9.0(6),PCA12064,R5.9.0(6),PCA12064,R5.9.0(6),PCA12064,R5.9.0(6)
PCA12064,R5.7.0(5),PCA12064,R5.7.0(5),PCA12064,R5.7.0(5),PCA12064,R5.7.0(5),PCA12064,R5.7.0(5),PCA12064,R5.7.0(5)
PCA12064,R6.5.0(1),PCA12064,R6.5.0(1),PCA12064,R6.5.0(1),PCA12064,R6.5.0(1),PCA12064,R6.5.0(1),PCA12064,R6.5.0(1)
PCA12065,R6.2.0(8),PCA12065,R6.2.0(8),PCA12065,R6.2.0(8),PCA12065,R6.2.0(8),PCA12065,R6.2.0(8),PCA12065,R6.2.0(8)
PCA12066,R6.3.0(8),PCA12066,R6.3.0(8),PCA12066,R6.3.0(8),PCA12066,R6.3.0(8),PCA12066,R6.3.0(8),PCA12066,R6.3.0(8)
PCA12066,R6.3.0(9),PCA12066,R6.3.0(9),PCA12066,R6.3.0(9),PCA12066,R6.3.0(9),PCA12066,R6.3.0(9),PCA12066,R6.3.0(9)
PCA12066,R5.5.0(9),PCA12066,R5.5.0(9),PCA12066,R5.5.0(9),PCA12066,R5.5.0(9),PCA12066,R5.5.0(9),PCA12066,R5.5.0(9)
PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8)
PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8),PCA12068,R6.2.0(8)
PCA12068,R5.7.0(1),PCA12068,R5.7.0(1),PCA12068,R5.7.0(1),PCA12068,R5.7.0(1),PCA12068,R5.7.0(1),PCA12068,R5.7.0(1)
PCA12070,R5.7.0(1),PCA12070,R5.7.0(1),PCA12070,R5.7.0(1),PCA12070,R5.7.0(1),PCA12070,R5.7.0(1),PCA12070,R5.7.0(1)
PCA12075,R5.8.0(9),PCA12075,R5.8.0(9),PCA12075,R5.8.0(9),PCA12075,R5.8.0(9),PCA12075,R5.8.0(9),PCA12075,R5.8.0(9)
PCA12078,R6.4.0(1),PCA12078,R6.4.0(1),PCA12078,R6.4.0(1),PCA12078,R6.4.0(1),PCA12078,R6.4.0(1),PCA12078,R6.4.0(1)
PCA12078,R6.1.0(1),PCA12078,R6.1.0(1),PCA12078,R6.1.0(1),PCA12078,R6.1.0(1),PCA12078,R6.1.0(1),PCA12078,R6.1.0(1)
PCA12078,R5.9.0(6),PCA12078,R5.9.0(6),PCA12078,R5.9.0(6),PCA12078,R5.9.0(6),PCA12078,R5.9.0(6),PCA12078,R5.9.0(6)
PCA12092,R7.1.0(3),PCA12092,R7.1.0(3),PCA12092,R7.1.0(3),PCA12092,R7.1.0(3),PCA12092,R7.1.0(3),PCA12092,R7.1.0(3)
PCA12092,R5.9.0(1),PCA12092,R5.9.0(1),PCA12092,R5.9.0(1),PCA12092,R5.9.0(1),PCA12092,R5.9.0(1),PCA12092,R5.9.0(1)
PCA12092,R6.2.0(1),PCA12092,R6.2.0(1),PCA12092,R6.2.0(1),PCA12092,R6.2.0(1),PCA12092,R6.2.0(1),PCA12092,R6.2.0(1)
PCA12094,R5.9.0(1),PCA12094,R5.9.0(1),PCA12094,R5.9.0(1),PCA12094,R5.9.0(1),PCA12094,R5.9.0(1),PCA12094,R5.9.0(1)
PCA12098,R7.3.0(4),PCA12098,R7.3.0(4),PCA12098,R7.3.0(4),PCA12098,R7.3.0(4),PCA12098,R7.3.0(4),PCA12098,R7.3.0(4)
PCA12098,R6.4.0(6),PCA12098,R6.4.0(6),PCA12098,R6.4.0(6),PCA12098,R6.4.0(6),PCA12098,R6.4.0(6),PCA12098,R6.4.0(6)
PCA12098,R6.3.0(1),PCA12098,R6.3.0(1),PCA12098,R6.3.0(1),PCA12098,R6.3.0(1),PCA12098,R6.3.0(1),PCA12098,R6.3.0(1)
PCA12100,R6.4.0(6),PCA12100,R6.4.0(6),PCA12100,R6.4.0(6),PCA12100,R6.4.0(6),PCA12100,R6.4.0(6),PCA12100,R6.4.0(6)
PCA12100,R5.7.0(1),PCA12100,R5.7.0(1),PCA12100,R5.7.0(1),PCA12100,R5.7.0(1),PCA12100,R5.7.0(1),PCA12100,R5.7.0(1)
PCA12100,R6.5.0(1),PCA12100,R6.5.0(1),PCA12100,R6.5.0(1),PCA12100,R6.5.0(1),PCA12100,R6.5.0(1),PCA12100,R6.5.0(1)
PCA12101,R5.5.0(1),PCA12101,R5.5.0(1),PCA12101,R5.5.0(1),PCA12101,R5.5.0(1),PCA12101,R5.5.0(1),PCA12101,R5.5.0(1)
PCA12101,R6.4.0(6),PCA12101,R6.4.0(6),PCA12101,R6.4.0(6),PCA12101,R6.4.0(6),PCA12101,R6.4.0(6),PCA12101,R6.4.0(6)
PCA12101,R7.1.0(3),PCA12101,R7.1.0(3),PCA12101,R7.1.0(3),PCA12101,R7.1.0(3),PCA12101,R7.1.0(3),PCA12101,R7.1.0(3)
PCA12105,R6.5.0(1),PCA12105,R6.5.0(1),PCA12105,R6.5.0(1),PCA12105,R6.5.0(1),PCA12105,R6.5.0(1),PCA12105,R6.5.0(1)
PCA12108,R5.8.0(1),PCA12108,R5.8.0(1),PCA12108,R5.8.0(1),PCA12108,R5.8.0(1),PCA12108,R5.8.0(1),PCA12108,R5.8.0(1)
PCA12109,R5.8.0(1),PCA12109,R5.8.0(1),PCA12109,R5.8.0(1),PCA12109,R5.8.0(1),PCA12109,R5.8.0(1),PCA12109,R5.8.0(1)
PCA12109,R5.1.0(1),PCA12109,R5.1.0(1),PCA12109,R5.1.0(1),PCA12109,R5.1.0(1),PCA12109,R5.1.0(1),PCA12109,R5.1.0(1)
PCA12109,R7.1.0(3),PCA12109,R7.1.0(3),PCA12109,R7.1.0(3),PCA12109,R7.1.0(3),PCA12109,R7.1.0(3),PCA12109,R7.1.0(3)
PCA12112,R6.4.0(1),PCA12112,R6.4.0(1),PCA12112,R6.4.0(1),PCA12112,R6.4.0(1),PCA12112,R6.4.0(1),PCA12112,R6.4.0(1)
PCA12112,R5.9.0(1),PCA12112,R5.9.0(1),PCA12112,R5.9.0(1),PCA12112,R5.9.0(1),PCA12112,R5.9.0(1),PCA12112,R5.9.0(1)
PCA12112,R5.5.0(9),PCA12112,R5.5.0(9),PCA12112,R5.5.0(9),PCA12112,R5.5.0(9),PCA12112,R5.5.0(9),PCA12112,R5.5.0(9)
PCA12113,R6.2.0(1),PCA12113,R6.2.0(1),PCA12113,R6.2.0(1),PCA12113,R6.2.0(1),PCA12113,R6.2.0(1),PCA12113,R6.2.0(1)
PCA12115,R6.5.0(1),PCA12115,R6.5.0(1),PCA12115,R6.5.0(1),PCA12115,R6.5.0(1),PCA12115,R6.5.0(1),PCA12115,R6.5.0(1)
PCA12115,R6.2.0(1),PCA12115,R6.2.0(1),PCA12115,R6.2.0(1),PCA12115,R6.2.0(1),PCA12115,R6.2.0(1),PCA12115,R6.2.0(1)
PCA12115,R5.7.0(5),PCA12115,R5.7.0(5),PCA12115,R5.7.0(5),PCA12115,R5.7.0(5),PCA12115,R5.7.0(5),PCA12115,R5.7.0(5)
PCA12118,R6.4.0(6),PCA12118,R6.4.0(6),PCA12118,R6.4.0(6),PCA12118,R6.4.0(6),PCA12118,R6.4.0(6),PCA12118,R6.4.0(6)
PCA12121,R5.6.0(1),PCA12121,R5.6.0(1),PCA12121,R5.6.0(1),PCA12121,R5.6.0(1),PCA12121,R5.6.0(1),PCA12121,R5.6.0(1)
PCA12123,R5.8.0(9),PCA12123,R5.8.0(9),PCA12123,R5.8.0(9),PCA12123,R5.8.0(9),PCA12123,R5.8.0(9),PCA12123,R5.8.0(9)
PCA12123,R6.4.0(1),PCA12123,R6.4.0(1),PCA12123,R6.4.0(1),PCA12123,R6.4.0(1),PCA12123,R6.4.0(1),PCA12123,R6.4.0(1)
PCA12123,R5.7.0(5),PCA12123,R5.7.0(5),PCA12123,R5.7.0(5),PCA12123,R5.7.0(5),PCA12123,R5.7.0(5),PCA12123,R5.7.0(5)
PCA12126,R6.1.0(1),PCA12126,R6.1.0(1),PCA12126,R6.1.0(1),PCA12126,R6.1.0(1),PCA12126,R6.1.0(1),PCA12126,R6.1.0(1)
PCA12127,R6.5.0(1),PCA12127,R6.5.0(1),PCA12127,R6.5.0(1),PCA12127,R6.5.0(1),PCA12127,R6.5.0(1),PCA12127,R6.5.0(1)
PCA12129,R5.6.0(8),PCA12129,R5.6.0(8),PCA12129,R5.6.0(8),PCA12129,R5.6.0(8),PCA12129,R5.6.0(8),PCA12129,R5.6.0(8)
PCA12130,R6.1.0(1),PCA12130,R6.1.0(1),PCA12130,R6.1.0(1),PCA12130,R6.1.0(1),PCA12130,R6.1.0(1),PCA12130,R6.1.0(1)
PCA12132,R6.5.0(1),PCA12132,R6.5.0(1),PCA12132,R6.5.0(1),PCA12132,R6.5.0(1),PCA12132,R6.5.0(1),PCA12132,R6.5.0(1)
PCA12133,R6.1.0(1),PCA12133,R6.1.0(1),PCA12133,R6.1.0(1),PCA12133,R6.1.0(1),PCA12133,R6.1.0(1),PCA12133,R6.1.0(1)
PCA12134,R5.9.0(1),PCA12134,R5.9.0(1),PCA12134,R5.9.0(1),PCA12134,R5.9.0(1),PCA12134,R5.9.0(1),PCA12134,R5.9.0(1)
PCA12134,R6.3.0(9),PCA12134,R6.3.0(9),PCA12134,R6.3.0(9),PCA12134,R6.3.0(9),PCA12134,R6.3.0(9),PCA12134,R6.3.0(9)
PCA12134,R5.4.4(3),PCA12134,R5.4.4(3),PCA12134,R5.4.4(3),PCA12134,R5.4.4(3),PCA12134,R5.4.4(3),PCA12134,R5.4.4(3)
PCA12135,R7.1.0(3),PCA12135,R7.1.0(3),PCA12135,R7.1.0(3),PCA12135,R7.1.0(3),PCA12135,R7.1.0(3),PCA12135,R7.1.0(3)
PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3)
PCA12139,R5.6.0(1),PCA12139,R5.6.0(1),PCA12139,R5.6.0(1),PCA12139,R5.6.0(1),PCA12139,R5.6.0(1),PCA12139,R5.6.0(1)
PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3),PCA12139,R5.4.4(3)
PCA12141,R5.6.0(1),PCA12141,R5.6.0(1),PCA12141,R5.6.0(1),PCA12141,R5.6.0(1),PCA12141,R5.6.0(1),PCA12141,R5.6.0(1)
PCA12152,R6.5.0(1),PCA12152,R6.5.0(1),PCA12152,R6.5.0(1),PCA12152,R6.5.0(1),PCA12152,R6.5.0(1),PCA12152,R6.5.0(1)
PCA12153,R5.7.0(1),PCA12153,R5.7.0(1),PCA12153,R5.7.0(1),PCA12153,R5.7.0(1),PCA12153,R5.7.0(1),PCA12153,R5.7.0(1)
PCA12153,R6.3.0(8),PCA12153,R6.3.0(8),PCA12153,R6.3.0(8),PCA12153,R6.3.0(8),PCA12153,R6.3.0(8),PCA12153,R6.3.0(8)
PCA12153,R5.1.0(1),PCA12153,R5.1.0(1),PCA12153,R5.1.0(1),PCA12153,R5.1.0(1),PCA12153,R5.1.0(1),PCA12153,R5.1.0(1)
PCA12154,R6.4.0(7),PCA12154,R6.4.0(7),PCA12154,R6.4.0(7),PCA12154,R6.4.0(7),PCA12154,R6.4.0(7),PCA12154,R6.4.0(7)
PCA12156,R5.9.0(1),PCA12156,R5.9.0(1),PCA12156,R5.9.0(1),PCA12156,R5.9.0(1),PCA12156,R5.9.0(1),PCA12156,R5.9.0(1)
PCA12157,R6.2.0(1),PCA12157,R6.2.0(1),PCA12157,R6.2.0(1),PCA12157,R6.2.0(1),PCA12157,R6.2.0(1),PCA12157,R6.2.0(1)
PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8)
PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8),PCA12164,R6.3.0(8)
PCA12164,R7.1.0(3),PCA12164,R7.1.0(3),PCA12164,R7.1.0(3),PCA12164,R7.1.0(3),PCA12164,R7.1.0(3),PCA12164,R7.1.0(3)
PCA12168,R6.4.0(7),PCA12168,R6.4.0(7),PCA12168,R6.4.0(7),PCA12168,R6.4.0(7),PCA12168,R6.4.0(7),PCA12168,R6.4.0(7)
PCA12169,R5.1.0(1),PCA12169,R5.1.0(1),PCA12169,R5.1.0(1),PCA12169,R5.1.0(1),PCA12169,R5.1.0(1),PCA12169,R5.1.0(1)
PCA12169,R6.4.0(6),PCA12169,R6.4.0(6),PCA12169,R6.4.0(6),PCA12169,R6.4.0(6),PCA12169,R6.4.0(6),PCA12169,R6.4.0(6)
PCA12169,R5.8.0(9),PCA12169,R5.8.0(9),PCA12169,R5.8.0(9),PCA12169,R5.8.0(9),PCA12169,R5.8.0(9),PCA12169,R5.8.0(9)
PCA12174,R5.1.0(1),PCA12174,R5.1.0(1),PCA12174,R5.1.0(1),PCA12174,R5.1.0(1),PCA12174,R5.1.0(1),PCA12174,R5.1.0(1)
PCA12175,R6.2.0(8),PCA12175,R6.2.0(8),PCA12175,R6.2.0(8),PCA12175,R6.2.0(8),PCA12175,R6.2.0(8),PCA12175,R6.2.0(8)
PCA12175,R5.7.0(5),PCA12175,R5.7.0(5),PCA12175,R5.7.0(5),PCA12175,R5.7.0(5),PCA12175,R5.7.0(5),PCA12175,R5.7.0(5)
PCA12175,R5.6.0(1),PCA12175,R5.6.0(1),PCA12175,R5.6.0(1),PCA12175,R5.6.0(1),PCA12175,R5.6.0(1),PCA12175,R5.6.0(1)
PCA12177,R4.1.0(2),PCA12177,R4.1.0(2),PCA12177,R4.1.0(2),PCA12177,R4.1.0(2),PCA12177,R4.1.0(2),PCA12177,R4.1.0(2)
PCA12178,R6.1.0(1),PCA12178,R6.1.0(1),PCA12178,R6.1.0(1),PCA12178,R6.1.0(1),PCA12178,R6.1.0(1),PCA12178,R6.1.0(1)
PCA12178,R6.3.0(9),PCA12178,R6.3.0(9),PCA12178,R6.3.0(9),PCA12178,R6.3.0(9),PCA12178,R6.3.0(9),PCA12178,R6.3.0(9)
PCA12178,R5.7.0(5),PCA12178,R5.7.0(5),PCA12178,R5.7.0(5),PCA12178,R5.7.0(5),PCA12178,R5.7.0(5),PCA12178,R5.7.0(5)
PCA12180,R5.7.0(1),PCA12180,R5.7.0(1),PCA12180,R5.7.0(1),PCA12180,R5.7.0(1),PCA12180,R5.7.0(1),PCA12180,R5.7.0(1)
PCA12183,R5.4.4(3),PCA12183,R5.4.4(3),PCA12183,R5.4.4(3),PCA12183,R5.4.4(3),PCA12183,R5.4.4(3),PCA12183,R5.4.4(3)
