bgrid,pplid
bgrid8514,pplid2126
bgrid8514,pplid3268
bgrid8514,pplid3474
bgrid8514,pplid3730
bgrid8515,pplid3490
bgrid8515,pplid4356
bgrid8516,pplid619
bgrid8517,pplid161
bgrid8517,pplid4633
bgrid8518,pplid1994
bgrid8518,pplid2952
bgrid8518,pplid3161
bgrid8519,pplid1921
bgrid8519,pplid2970
bgrid8520,pplid3963
bgrid8520,pplid659
bgrid8520,pplid751
bgrid8521,pplid2625
bgrid8521,pplid615
bgrid8522,pplid939
bgrid8523,pplid3553
bgrid8524,pplid1320
bgrid8524,pplid2530
bgrid8525,pplid2133
bgrid8526,pplid1707
bgrid8526,pplid2536
bgrid8526,pplid3998
bgrid8526,pplid586
bgrid8527,pplid2839
bgrid8527,pplid3501
bgrid8527,pplid3775
bgrid8528,pplid3927
bgrid8529,pplid3964
bgrid8530,pplid3487
bgrid8531,pplid1687
bgrid8531,pplid3591
bgrid8531,pplid4953
bgrid8531,pplid613
bgrid8532,pplid2758
bgrid8532,pplid834
bgrid8533,pplid1866
bgrid8533,pplid4142
bgrid8533,pplid4813
bgrid8534,pplid3591
bgrid8535,pplid1347
bgrid8535,pplid2902
bgrid8535,pplid4323
bgrid8536,pplid1321
bgrid8536,pplid2186
bgrid8536,pplid4245
bgrid8537,pplid1162
bgrid8537,pplid3262
bgrid8537,pplid4031
bgrid8538,pplid2725
bgrid8538,pplid4670
bgrid8539,pplid1756
bgrid8539,pplid2467
bgrid8539,pplid2989
bgrid8539,pplid3918
bgrid8539,pplid3955
bgrid8540,pplid3125
bgrid8541,pplid2715
bgrid8541,pplid3065
bgrid8541,pplid3393
bgrid8541,pplid4993
bgrid8541,pplid613
bgrid8542,pplid127
bgrid8542,pplid830
bgrid8543,pplid1358
bgrid8543,pplid499
bgrid8543,pplid70
bgrid8544,pplid143
bgrid8544,pplid3318
bgrid8545,pplid3309
bgrid8545,pplid604
bgrid8546,pplid1273
bgrid8547,pplid3309
bgrid8548,pplid3990
bgrid8549,pplid2060
bgrid8549,pplid2169
bgrid8550,pplid4706
bgrid8550,pplid705
bgrid8551,pplid1632
bgrid8552,pplid1640
bgrid8552,pplid270
bgrid8552,pplid2769
bgrid8552,pplid3461
bgrid8553,pplid1403
bgrid8553,pplid598
bgrid8553,pplid921
bgrid8554,pplid1273
bgrid8555,pplid4061
bgrid8555,pplid993
bgrid8556,pplid4703
bgrid8557,pplid1500
bgrid8557,pplid167
bgrid8557,pplid4069
bgrid8557,pplid94
bgrid8558,pplid2914
bgrid8559,pplid2999
bgrid8559,pplid712
bgrid8560,pplid1399
bgrid8560,pplid1495
bgrid8560,pplid3920
bgrid8560,pplid905
bgrid8561,pplid3116
bgrid8562,pplid245
bgrid8563,pplid3757
bgrid8564,pplid1892
bgrid8565,pplid4538
bgrid8566,pplid1158
bgrid8566,pplid2169
bgrid8567,pplid4962
bgrid8568,pplid1198
bgrid8568,pplid4336
bgrid8568,pplid4983
bgrid8569,pplid1004
bgrid8569,pplid4493
bgrid8570,pplid3016
bgrid8571,pplid2228
bgrid8572,pplid3577
bgrid8572,pplid4755
bgrid8573,pplid1168
bgrid8573,pplid3628
bgrid8573,pplid4674
bgrid8574,pplid3284
bgrid8574,pplid3548
bgrid8574,pplid797
bgrid8575,pplid3573
bgrid8576,pplid3448
bgrid8576,pplid4412
bgrid8577,pplid4074
bgrid8577,pplid4522
bgrid8578,pplid1389
bgrid8578,pplid3438
bgrid8578,pplid52
bgrid8579,pplid4036
bgrid8580,pplid2188
bgrid8581,pplid2802
bgrid8581,pplid986
bgrid8582,pplid3977
bgrid8582,pplid995
bgrid8583,pplid2210
bgrid8584,pplid321
bgrid8584,pplid3244
bgrid8585,pplid3279
bgrid8586,pplid3190
bgrid8586,pplid3409
bgrid8587,pplid2770
bgrid8587,pplid3238
bgrid8587,pplid850
bgrid8588,pplid1466
bgrid8588,pplid352
bgrid8589,pplid3098
bgrid8590,pplid4443
bgrid8591,pplid3306
bgrid8592,pplid221
bgrid8592,pplid286
bgrid8593,pplid252
bgrid8593,pplid3486
bgrid8593,pplid3833
bgrid8594,pplid3878
bgrid8594,pplid4557
bgrid8594,pplid835
bgrid8594,pplid843
bgrid8595,pplid4403
bgrid8595,pplid4975
bgrid8596,pplid1861
bgrid8596,pplid4948
bgrid8597,pplid1631
bgrid8597,pplid2810
bgrid8598,pplid661
bgrid8599,pplid3295
bgrid8599,pplid3816
bgrid8599,pplid995
bgrid8600,pplid2928
bgrid8600,pplid4289
bgrid8601,pplid3311
bgrid8601,pplid4023
bgrid8602,pplid268
bgrid8602,pplid496
bgrid8602,pplid649
bgrid8603,pplid570
bgrid8604,pplid930
bgrid8605,pplid1851
bgrid8606,pplid962
bgrid8607,pplid455
bgrid8608,pplid4649
bgrid8609,pplid4623
bgrid8609,pplid4715
bgrid8610,pplid2336
bgrid8610,pplid3977
bgrid8611,pplid3853
bgrid8611,pplid99
bgrid8612,pplid1214
bgrid8612,pplid1942
bgrid8613,pplid3449
bgrid8613,pplid4989
bgrid8613,pplid625
bgrid8613,pplid98
bgrid8614,pplid300
bgrid8614,pplid4873
bgrid8615,pplid1298
bgrid8615,pplid2706
bgrid8615,pplid3353
bgrid8615,pplid4301
bgrid8616,pplid297
bgrid8616,pplid484
bgrid8617,pplid1
bgrid8618,pplid3741
bgrid8618,pplid518
bgrid8619,pplid1486
bgrid8620,pplid4255
bgrid8621,pplid3516
bgrid8622,pplid1968
bgrid8622,pplid2277
bgrid8623,pplid1957
bgrid8623,pplid3701
bgrid8623,pplid4589
bgrid8624,pplid3788
bgrid8625,pplid4113
bgrid8626,pplid1513
bgrid8626,pplid2385
bgrid8626,pplid769
bgrid8627,pplid3161
bgrid8628,pplid2855
bgrid8628,pplid4215
bgrid8628,pplid4706
bgrid8628,pplid691
bgrid8629,pplid2893
bgrid8629,pplid2909
bgrid8629,pplid3076
bgrid8630,pplid2951
bgrid8630,pplid4318
bgrid8631,pplid2618
bgrid8632,pplid2328
bgrid8633,pplid4447
bgrid8633,pplid861
bgrid8633,pplid864
bgrid8633,pplid916
bgrid8634,pplid3168
bgrid8634,pplid4644
bgrid8635,pplid3533
bgrid8635,pplid3987
bgrid8635,pplid4460
bgrid8636,pplid1364
bgrid8637,pplid1480
bgrid8638,pplid1460
bgrid8638,pplid2956
bgrid8638,pplid462
bgrid8639,pplid2269
bgrid8639,pplid3832
bgrid8640,pplid153
bgrid8641,pplid1772
bgrid8642,pplid1433
bgrid8642,pplid4309
bgrid8643,pplid4501
bgrid8644,pplid3586
bgrid8645,pplid1815
bgrid8646,pplid1537
bgrid8646,pplid4310
bgrid8647,pplid4821
bgrid8647,pplid4866
bgrid8648,pplid3404
bgrid8648,pplid79
bgrid8649,pplid1200
bgrid8649,pplid4219
bgrid8650,pplid3407
bgrid8650,pplid4323
bgrid8651,pplid3018
bgrid8651,pplid3744
bgrid8652,pplid227
bgrid8652,pplid66
bgrid8652,pplid85
bgrid8653,pplid3818
bgrid8653,pplid791
bgrid8654,pplid2351
bgrid8655,pplid116
bgrid8655,pplid1495
bgrid8655,pplid1559
bgrid8655,pplid3174
bgrid8655,pplid491
bgrid8656,pplid2138
bgrid8656,pplid3659
bgrid8657,pplid2849
bgrid8657,pplid4106
bgrid8657,pplid675
bgrid8657,pplid710
bgrid8658,pplid246
bgrid8658,pplid2882
bgrid8658,pplid294
bgrid8658,pplid3233
bgrid8659,pplid3072
bgrid8659,pplid3333
bgrid8660,pplid2789
bgrid8660,pplid3746
bgrid8661,pplid4838
bgrid8662,pplid1523
bgrid8662,pplid1705
bgrid8662,pplid768
bgrid8662,pplid909
bgrid8663,pplid1073
bgrid8663,pplid1427
bgrid8664,pplid3081
bgrid8665,pplid3964
bgrid8666,pplid735
bgrid8667,pplid1624
bgrid8668,pplid2927
bgrid8668,pplid4694
bgrid8669,pplid4781
bgrid8669,pplid610
bgrid8670,pplid1774
bgrid8671,pplid4923
bgrid8672,pplid1263
bgrid8673,pplid3487
bgrid8673,pplid4098
bgrid8674,pplid1295
bgrid8674,pplid1971
bgrid8674,pplid678
bgrid8675,pplid729
bgrid8675,pplid99
bgrid8676,pplid2923
bgrid8676,pplid3432
bgrid8676,pplid708
bgrid8677,pplid167
bgrid8677,pplid2687
bgrid8677,pplid4028
bgrid8678,pplid1777
bgrid8678,pplid2034
bgrid8678,pplid3173
bgrid8678,pplid3769
bgrid8679,pplid1984
bgrid8680,pplid1034
bgrid8680,pplid1215
bgrid8680,pplid13
bgrid8680,pplid472
bgrid8681,pplid332
bgrid8681,pplid4792
bgrid8682,pplid597
bgrid8683,pplid1425
bgrid8684,pplid1499
bgrid8685,pplid2656
bgrid8685,pplid3734
bgrid8686,pplid2740
bgrid8686,pplid2828
bgrid8687,pplid1509
bgrid8687,pplid3405
bgrid8687,pplid4734
bgrid8688,pplid1836
bgrid8688,pplid4241
bgrid8688,pplid75
bgrid8688,pplid967
bgrid8689,pplid1530
bgrid8689,pplid2063
bgrid8689,pplid3471
bgrid8689,pplid4616
bgrid8690,pplid3738
bgrid8690,pplid4090
bgrid8691,pplid2316
bgrid8691,pplid3171
bgrid8692,pplid141
bgrid8692,pplid2568
bgrid8692,pplid3644
bgrid8692,pplid4231
bgrid8693,pplid1719
bgrid8693,pplid466
bgrid8694,pplid2133
bgrid8695,pplid2030
bgrid8695,pplid353
bgrid8695,pplid4113
bgrid8696,pplid4696
bgrid8697,pplid2656
bgrid8698,pplid4365
bgrid8699,pplid4538
bgrid8699,pplid4607
bgrid8700,pplid3916
bgrid8701,pplid3762
bgrid8701,pplid4270
bgrid8701,pplid464
bgrid8702,pplid2899
bgrid8702,pplid833
bgrid8703,pplid4084
bgrid8703,pplid4710
bgrid8704,pplid1418
bgrid8705,pplid1087
bgrid8705,pplid2586
bgrid8705,pplid597
bgrid8706,pplid1228
bgrid8706,pplid1392
bgrid8706,pplid2229
bgrid8706,pplid4360
bgrid8707,pplid59
bgrid8707,pplid988
bgrid8708,pplid217
bgrid8708,pplid3661
bgrid8709,pplid4655
bgrid8710,pplid3415
bgrid8711,pplid3712
bgrid8712,pplid3718
bgrid8713,pplid2296
bgrid8713,pplid2579
bgrid8714,pplid2026
bgrid8714,pplid2855
bgrid8715,pplid2078
bgrid8715,pplid809
bgrid8716,pplid706
bgrid8717,pplid2126
bgrid8718,pplid1825
bgrid8718,pplid3923
bgrid8719,pplid4326
bgrid8720,pplid3509
bgrid8720,pplid4667
bgrid8721,pplid3697
bgrid8722,pplid4013
bgrid8722,pplid443
bgrid8722,pplid4709
bgrid8723,pplid1073
bgrid8723,pplid2392
bgrid8724,pplid4288
bgrid8724,pplid4461
bgrid8725,pplid453
bgrid8726,pplid117
bgrid8726,pplid3250
bgrid8726,pplid620
bgrid8727,pplid1062
bgrid8727,pplid83
bgrid8728,pplid1394
bgrid8728,pplid3055
bgrid8728,pplid3252
bgrid8729,pplid2770
bgrid8730,pplid1146
bgrid8730,pplid2100
bgrid8730,pplid2365
bgrid8730,pplid3323
bgrid8730,pplid3349
bgrid8731,pplid4393
bgrid8731,pplid4547
bgrid8731,pplid485
bgrid8731,pplid546
bgrid8732,pplid3051
bgrid8732,pplid4826
bgrid8733,pplid2797
bgrid8734,pplid1604
bgrid8734,pplid2361
bgrid8735,pplid2473
bgrid8735,pplid3112
bgrid8735,pplid3117
bgrid8735,pplid49
bgrid8735,pplid4950
bgrid8736,pplid4179
bgrid8736,pplid4595
bgrid8736,pplid655
bgrid8737,pplid529
bgrid8738,pplid4481
bgrid8739,pplid1903
bgrid8739,pplid3107
bgrid8740,pplid2973
bgrid8741,pplid1110
bgrid8741,pplid4199
bgrid8741,pplid446
bgrid8742,pplid1861
bgrid8742,pplid4411
bgrid8743,pplid2594
bgrid8744,pplid3647
bgrid8744,pplid3706
bgrid8745,pplid2899
bgrid8746,pplid4073
bgrid8747,pplid1717
bgrid8748,pplid1256
bgrid8748,pplid1863
bgrid8748,pplid3721
bgrid8749,pplid3696
bgrid8750,pplid1689
bgrid8750,pplid246
bgrid8751,pplid20
bgrid8751,pplid2777
bgrid8751,pplid3625
bgrid8751,pplid977
bgrid8752,pplid2922
bgrid8752,pplid4368
bgrid8752,pplid868
bgrid8753,pplid2068
bgrid8753,pplid2420
bgrid8753,pplid4862
bgrid8754,pplid1513
bgrid8754,pplid3058
bgrid8754,pplid4691
bgrid8755,pplid2063
bgrid8756,pplid889
bgrid8757,pplid380
bgrid8757,pplid4134
bgrid8758,pplid243
bgrid8759,pplid4423
bgrid8760,pplid1663
bgrid8760,pplid939
bgrid8761,pplid159
bgrid8761,pplid1995
bgrid8761,pplid456
bgrid8762,pplid331
bgrid8762,pplid43
bgrid8762,pplid4868
bgrid8763,pplid1860
bgrid8764,pplid22
bgrid8764,pplid3595
bgrid8765,pplid1117
bgrid8765,pplid1265
bgrid8765,pplid36
bgrid8766,pplid3183
bgrid8766,pplid626
bgrid8767,pplid2032
bgrid8768,pplid594
bgrid8769,pplid1027
bgrid8769,pplid1228
bgrid8770,pplid2595
bgrid8770,pplid4753
bgrid8771,pplid2157
bgrid8771,pplid2873
bgrid8771,pplid4312
bgrid8771,pplid914
bgrid8772,pplid2576
bgrid8773,pplid4274
bgrid8774,pplid2615
bgrid8775,pplid1370
bgrid8775,pplid1907
bgrid8775,pplid2429
bgrid8776,pplid2328
bgrid8776,pplid4869
bgrid8777,pplid2071
bgrid8778,pplid1054
bgrid8778,pplid2742
bgrid8778,pplid3682
bgrid8778,pplid4546
bgrid8779,pplid4152
bgrid8780,pplid1963
bgrid8781,pplid3466
bgrid8781,pplid4621
bgrid8782,pplid447
bgrid8783,pplid3927
bgrid8783,pplid4492
bgrid8784,pplid4911
bgrid8785,pplid3956
bgrid8785,pplid4429
bgrid8786,pplid117
bgrid8786,pplid1709
bgrid8787,pplid1345
bgrid8787,pplid4911
bgrid8788,pplid2690
bgrid8788,pplid2751
bgrid8788,pplid3116
bgrid8788,pplid4650
bgrid8789,pplid31
bgrid8789,pplid3142
bgrid8790,pplid1144
bgrid8790,pplid2359
bgrid8791,pplid1318
bgrid8791,pplid823
bgrid8792,pplid1354
bgrid8793,pplid1225
bgrid8793,pplid2461
bgrid8793,pplid3538
bgrid8794,pplid432
bgrid8795,pplid1806
bgrid8796,pplid1483
bgrid8796,pplid1858
bgrid8797,pplid2939
bgrid8797,pplid918
bgrid8798,pplid3135
bgrid8799,pplid1098
bgrid8799,pplid2464
bgrid8799,pplid4486
bgrid8800,pplid2816
bgrid8801,pplid4541
bgrid8801,pplid4572
bgrid8802,pplid1429
bgrid8802,pplid1890
bgrid8802,pplid2140
bgrid8802,pplid4000
bgrid8803,pplid76
bgrid8803,pplid987
bgrid8804,pplid1051
bgrid8804,pplid1276
bgrid8804,pplid4798
bgrid8805,pplid2427
bgrid8805,pplid2732
bgrid8805,pplid3415
bgrid8806,pplid1836
bgrid8807,pplid1181
bgrid8807,pplid2338
bgrid8807,pplid3619
bgrid8808,pplid3587
bgrid8808,pplid787
bgrid8809,pplid1860
bgrid8809,pplid4269
bgrid8809,pplid4270
bgrid8809,pplid501
bgrid8810,pplid1879
bgrid8811,pplid3747
bgrid8812,pplid166
bgrid8813,pplid3105
bgrid8814,pplid130
bgrid8815,pplid3871
bgrid8816,pplid3592
bgrid8816,pplid4025
bgrid8817,pplid977
bgrid8818,pplid1066
bgrid8818,pplid3427
bgrid8819,pplid1140
bgrid8820,pplid157
bgrid8821,pplid1525
bgrid8821,pplid4504
bgrid8822,pplid1759
bgrid8822,pplid4847
bgrid8823,pplid264
bgrid8823,pplid3905
bgrid8824,pplid397
bgrid8825,pplid3351
bgrid8826,pplid4470
bgrid8826,pplid4543
bgrid8826,pplid4584
bgrid8827,pplid4132
bgrid8827,pplid4476
bgrid8827,pplid4575
bgrid8828,pplid1988
bgrid8828,pplid3457
bgrid8829,pplid2026
bgrid8829,pplid2766
bgrid8830,pplid1894
bgrid8830,pplid2288
bgrid8830,pplid450
bgrid8830,pplid916
bgrid8831,pplid3268
bgrid8831,pplid4440
bgrid8832,pplid2023
bgrid8832,pplid3179
bgrid8832,pplid375
bgrid8832,pplid4952
bgrid8833,pplid206
bgrid8833,pplid212
bgrid8833,pplid2925
bgrid8834,pplid2950
bgrid8834,pplid4823
bgrid8835,pplid1708
bgrid8835,pplid2150
bgrid8835,pplid3697
bgrid8835,pplid4884
bgrid8836,pplid2083
bgrid8836,pplid3628
bgrid8837,pplid3333
bgrid8838,pplid2585
bgrid8838,pplid3
bgrid8839,pplid34
bgrid8839,pplid362
bgrid8839,pplid419
bgrid8840,pplid3550
bgrid8840,pplid4816
bgrid8841,pplid4260
bgrid8842,pplid164
bgrid8842,pplid1925
bgrid8842,pplid2433
bgrid8843,pplid3994
bgrid8843,pplid419
bgrid8844,pplid1311
bgrid8844,pplid1571
bgrid8844,pplid3911
bgrid8844,pplid419
bgrid8845,pplid4099
bgrid8846,pplid2449
bgrid8846,pplid298
bgrid8846,pplid573
bgrid8847,pplid1304
bgrid8847,pplid1643
bgrid8847,pplid3795
bgrid8848,pplid4748
bgrid8849,pplid4194
bgrid8849,pplid4715
bgrid8850,pplid1912
bgrid8850,pplid4053
bgrid8850,pplid790
bgrid8851,pplid3286
bgrid8851,pplid4127
bgrid8852,pplid3300
bgrid8853,pplid805
bgrid8853,pplid904
bgrid8853,pplid954
bgrid8854,pplid2821
bgrid8855,pplid3793
bgrid8856,pplid2573
bgrid8856,pplid450
bgrid8856,pplid4560
bgrid8856,pplid639
bgrid8857,pplid3000
bgrid8857,pplid3355
bgrid8857,pplid3808
bgrid8858,pplid2195
bgrid8858,pplid3079
bgrid8858,pplid600
bgrid8859,pplid2481
bgrid8859,pplid4673
bgrid8860,pplid484
bgrid8860,pplid878
bgrid8861,pplid1584
bgrid8862,pplid1465
bgrid8863,pplid4183
bgrid8863,pplid4701
bgrid8864,pplid2597
bgrid8864,pplid3164
bgrid8865,pplid4313
bgrid8866,pplid3180
bgrid8866,pplid4491
bgrid8866,pplid579
bgrid8867,pplid2912
bgrid8867,pplid559
bgrid8868,pplid1342
bgrid8869,pplid1690
bgrid8870,pplid3810
bgrid8871,pplid4181
bgrid8871,pplid892
bgrid8872,pplid2610
bgrid8872,pplid3008
bgrid8872,pplid4058
bgrid8873,pplid2591
bgrid8873,pplid4611
bgrid8873,pplid770
bgrid8874,pplid1070
bgrid8875,pplid1042
bgrid8875,pplid1499
bgrid8875,pplid4675
bgrid8875,pplid854
bgrid8875,pplid882
bgrid8876,pplid3473
bgrid8876,pplid4740
bgrid8877,pplid1647
bgrid8878,pplid2702
bgrid8878,pplid980
bgrid8879,pplid18
bgrid8879,pplid2033
bgrid8879,pplid3368
bgrid8879,pplid812
bgrid8880,pplid2092
bgrid8880,pplid3524
bgrid8880,pplid4384
bgrid8881,pplid2314
bgrid8881,pplid3825
bgrid8882,pplid1720
bgrid8882,pplid2562
bgrid8882,pplid4399
bgrid8883,pplid2780
bgrid8883,pplid821
bgrid8884,pplid4093
bgrid8885,pplid1450
bgrid8885,pplid330
bgrid8885,pplid755
bgrid8886,pplid1168
bgrid8886,pplid1435
bgrid8886,pplid3201
bgrid8886,pplid4728
bgrid8887,pplid3020
bgrid8887,pplid4133
bgrid8887,pplid4426
bgrid8888,pplid2657
bgrid8889,pplid2106
bgrid8889,pplid4918
bgrid8890,pplid489
bgrid8890,pplid709
bgrid8891,pplid1935
bgrid8892,pplid1524
bgrid8892,pplid2050
bgrid8892,pplid2059
bgrid8892,pplid3327
bgrid8892,pplid754
bgrid8893,pplid2677
bgrid8894,pplid2672
bgrid8894,pplid473
bgrid8895,pplid380
bgrid8896,pplid1443
bgrid8896,pplid2138
bgrid8896,pplid378
bgrid8897,pplid3830
bgrid8897,pplid857
bgrid8898,pplid1956
bgrid8898,pplid378
bgrid8899,pplid4166
bgrid8899,pplid4724
bgrid8900,pplid1371
bgrid8900,pplid2582
bgrid8900,pplid4506
bgrid8900,pplid4685
bgrid8901,pplid2220
bgrid8902,pplid238
bgrid8902,pplid2712
bgrid8902,pplid3915
bgrid8902,pplid587
bgrid8903,pplid4053
bgrid8904,pplid4383
bgrid8904,pplid462
bgrid8905,pplid3623
bgrid8905,pplid4409
bgrid8906,pplid1496
bgrid8906,pplid2119
bgrid8906,pplid2393
bgrid8907,pplid100
bgrid8907,pplid1760
bgrid8907,pplid3111
bgrid8907,pplid4531
bgrid8908,pplid1334
bgrid8909,pplid1469
bgrid8909,pplid3871
bgrid8910,pplid2260
bgrid8911,pplid140
bgrid8911,pplid4551
bgrid8912,pplid1710
bgrid8912,pplid270
bgrid8912,pplid3956
bgrid8913,pplid1598
bgrid8913,pplid3301
bgrid8913,pplid4576
bgrid8914,pplid3093
bgrid8914,pplid3519
bgrid8915,pplid2743
bgrid8915,pplid3440
bgrid8915,pplid3650
bgrid8915,pplid4652
bgrid8916,pplid2465
bgrid8916,pplid3106
bgrid8917,pplid3006
bgrid8917,pplid3355
bgrid8918,pplid1309
bgrid8918,pplid2482
bgrid8918,pplid923
bgrid8919,pplid23
bgrid8919,pplid3877
bgrid8920,pplid1009
bgrid8920,pplid3842
bgrid8921,pplid4501
bgrid8921,pplid718
bgrid8922,pplid1685
bgrid8922,pplid202
bgrid8922,pplid2591
bgrid8922,pplid4152
bgrid8922,pplid4593
bgrid8923,pplid1519
bgrid8923,pplid2224
bgrid8923,pplid4437
bgrid8924,pplid2975
bgrid8924,pplid747
bgrid8925,pplid1231
bgrid8925,pplid1922
bgrid8925,pplid2520
bgrid8925,pplid4564
bgrid8926,pplid2268
bgrid8926,pplid4397
bgrid8927,pplid1327
bgrid8928,pplid1538
bgrid8928,pplid1932
bgrid8928,pplid2458
bgrid8928,pplid272
bgrid8928,pplid3649
bgrid8929,pplid1145
bgrid8929,pplid2879
bgrid8929,pplid4424
bgrid8929,pplid860
bgrid8930,pplid1146
bgrid8930,pplid2221
bgrid8931,pplid4141
bgrid8932,pplid3859
bgrid8932,pplid4307
bgrid8933,pplid4321
bgrid8934,pplid413
bgrid8935,pplid2199
bgrid8935,pplid2610
bgrid8936,pplid3028
bgrid8936,pplid3539
bgrid8937,pplid1721
bgrid8937,pplid4572
bgrid8937,pplid629
bgrid8938,pplid1063
bgrid8938,pplid249
bgrid8938,pplid3648
bgrid8939,pplid1722
bgrid8939,pplid2027
bgrid8939,pplid2250
bgrid8939,pplid4636
bgrid8939,pplid588
bgrid8940,pplid1294
bgrid8940,pplid3820
bgrid8940,pplid4555
bgrid8940,pplid620
bgrid8941,pplid2913
bgrid8941,pplid625
bgrid8941,pplid825
bgrid8942,pplid3947
bgrid8943,pplid4328
bgrid8944,pplid4604
bgrid8944,pplid57
bgrid8945,pplid1208
bgrid8945,pplid3221
bgrid8945,pplid4285
bgrid8946,pplid3278
bgrid8947,pplid1962
bgrid8947,pplid2498
bgrid8947,pplid2979
bgrid8948,pplid4109
bgrid8949,pplid3138
bgrid8949,pplid3605
bgrid8949,pplid3770
bgrid8950,pplid1797
bgrid8950,pplid198
bgrid8950,pplid2349
bgrid8950,pplid767
bgrid8951,pplid135
bgrid8951,pplid1884
bgrid8952,pplid3601
bgrid8952,pplid4594
bgrid8953,pplid1417
bgrid8953,pplid3922
bgrid8953,pplid4121
bgrid8954,pplid1446
bgrid8954,pplid1691
bgrid8955,pplid1101
bgrid8955,pplid3148
bgrid8955,pplid393
bgrid8955,pplid4962
bgrid8956,pplid2282
bgrid8956,pplid3416
bgrid8957,pplid14
bgrid8957,pplid1473
bgrid8958,pplid1596
bgrid8958,pplid1879
bgrid8958,pplid188
bgrid8958,pplid3912
bgrid8959,pplid2501
bgrid8959,pplid2730
bgrid8960,pplid1194
bgrid8960,pplid1224
bgrid8960,pplid2961
bgrid8961,pplid438
bgrid8962,pplid1511
bgrid8962,pplid3606
bgrid8962,pplid45
bgrid8963,pplid4089
bgrid8963,pplid4742
bgrid8964,pplid1588
bgrid8965,pplid1902
bgrid8966,pplid3650
bgrid8966,pplid4758
bgrid8967,pplid2057
bgrid8967,pplid4176
bgrid8968,pplid3649
bgrid8969,pplid1244
bgrid8970,pplid1900
bgrid8970,pplid3561
bgrid8971,pplid1200
bgrid8971,pplid3920
bgrid8971,pplid4224
bgrid8971,pplid4421
bgrid8972,pplid1359
bgrid8972,pplid329
bgrid8973,pplid4387
bgrid8974,pplid337
bgrid8974,pplid4792
bgrid8975,pplid2627
bgrid8975,pplid2726
bgrid8976,pplid1760
bgrid8976,pplid2427
bgrid8976,pplid405
bgrid8977,pplid1135
bgrid8977,pplid3682
bgrid8978,pplid4048
bgrid8979,pplid2845
bgrid8979,pplid3638
bgrid8980,pplid1967
bgrid8980,pplid4449
bgrid8981,pplid2181
bgrid8981,pplid236
bgrid8981,pplid2937
bgrid8981,pplid2997
bgrid8982,pplid1186
bgrid8982,pplid2841
bgrid8983,pplid3819
bgrid8984,pplid2355
bgrid8984,pplid2787
bgrid8985,pplid1475
bgrid8985,pplid3112
bgrid8986,pplid1648
bgrid8986,pplid2023
bgrid8986,pplid3747
bgrid8987,pplid1152
bgrid8987,pplid3443
bgrid8987,pplid4268
bgrid8988,pplid4033
bgrid8989,pplid2727
bgrid8989,pplid3906
bgrid8990,pplid298
bgrid8990,pplid4501
bgrid8990,pplid60
bgrid8991,pplid3593
bgrid8991,pplid4535
bgrid8992,pplid125
bgrid8992,pplid1948
bgrid8992,pplid3616
bgrid8993,pplid556
bgrid8994,pplid555
bgrid8994,pplid676
bgrid8995,pplid1278
bgrid8995,pplid3894
bgrid8996,pplid3511
bgrid8996,pplid4664
bgrid8997,pplid1984
bgrid8997,pplid487
bgrid8998,pplid1475
bgrid8998,pplid1491
bgrid8998,pplid4000
bgrid8998,pplid441
bgrid8999,pplid2289
bgrid8999,pplid3200
bgrid9000,pplid1709
bgrid9000,pplid3781
bgrid9001,pplid3518
bgrid9002,pplid1379
bgrid9002,pplid252
bgrid9002,pplid3982
bgrid9003,pplid1013
bgrid9003,pplid2708
bgrid9003,pplid4254
bgrid9004,pplid1565
bgrid9005,pplid2220
bgrid9005,pplid2232
bgrid9005,pplid3701
bgrid9006,pplid2779
bgrid9007,pplid106
bgrid9007,pplid3292
bgrid9007,pplid3573
bgrid9007,pplid4063
bgrid9008,pplid1101
bgrid9008,pplid2266
bgrid9008,pplid358
bgrid9009,pplid1607
bgrid9010,pplid1156
bgrid9011,pplid333
bgrid9012,pplid1654
bgrid9012,pplid3396
bgrid9012,pplid3407
bgrid9012,pplid4139
bgrid9012,pplid576
bgrid9013,pplid1124
bgrid9013,pplid2491
bgrid9014,pplid1330
bgrid9014,pplid4136
bgrid9014,pplid4739
bgrid9015,pplid4086
bgrid9016,pplid792
bgrid9017,pplid2838
bgrid9018,pplid1068
bgrid9018,pplid3652
bgrid9018,pplid3662
bgrid9018,pplid770
bgrid9019,pplid555
bgrid9020,pplid1549
bgrid9020,pplid2355
bgrid9020,pplid3924
bgrid9021,pplid1863
bgrid9021,pplid3558
bgrid9022,pplid761
bgrid9022,pplid913
bgrid9023,pplid981
bgrid9024,pplid262
bgrid9025,pplid2979
bgrid9026,pplid3580
bgrid9026,pplid3659
bgrid9026,pplid4767
bgrid9027,pplid4210
bgrid9028,pplid3114
bgrid9028,pplid3695
bgrid9028,pplid3962
bgrid9029,pplid3968
bgrid9029,pplid80
bgrid9030,pplid3953
bgrid9030,pplid433
bgrid9030,pplid472
bgrid9031,pplid1625
bgrid9031,pplid784
bgrid9032,pplid2613
bgrid9033,pplid1078
bgrid9034,pplid376
bgrid9035,pplid3525
bgrid9036,pplid1562
bgrid9037,pplid951
bgrid9038,pplid2525
bgrid9039,pplid1688
bgrid9039,pplid3118
bgrid9039,pplid4801
bgrid9040,pplid2247
bgrid9040,pplid3498
bgrid9040,pplid834
bgrid9041,pplid1796
