"CLSID","PPLID"
"clsid12255","pplid3561"
"clsid12255","pplid826"
"clsid12255","pplid944"
"clsid4416","pplid4336"
"clsid5401","pplid4336"
"clsid5802","pplid3254"
"clsid8369","pplid838"
"clsid592","pplid2686"
"clsid6577","pplid1320"
"clsid6577","pplid3830"
"clsid6577","pplid8"
"clsid11709","pplid1131"
"clsid11709","pplid2034"
"clsid11709","pplid2569"
"clsid11709","pplid2746"
"clsid11709","pplid3438"
"clsid1796","pplid1131"
"clsid1796","pplid2034"
"clsid1796","pplid2569"
"clsid1796","pplid2746"
"clsid1796","pplid3438"
"clsid4708","pplid1131"
"clsid4708","pplid2034"
"clsid4708","pplid2569"
"clsid4708","pplid2746"
"clsid4708","pplid3438"
"clsid3479","pplid116"
"clsid5664","pplid1734"
"clsid5664","pplid317"
"clsid5664","pplid4290"
"clsid12045","pplid1200"
"clsid12045","pplid720"
"clsid1971","pplid1200"
"clsid1971","pplid720"
"clsid7858","pplid1200"
"clsid7858","pplid720"
"clsid12650","pplid2282"
"clsid12650","pplid3502"
"clsid12650","pplid4478"
"clsid8936","pplid2282"
"clsid8936","pplid3502"
"clsid8936","pplid4478"
"clsid6978","pplid292"
"clsid7714","pplid292"
"clsid2287","pplid1471"
"clsid2287","pplid1564"
"clsid2287","pplid194"
"clsid4860","pplid1471"
"clsid4860","pplid1564"
"clsid4860","pplid194"
"clsid8651","pplid1471"
"clsid8651","pplid1564"
"clsid8651","pplid194"
"clsid9215","pplid1471"
"clsid9215","pplid1564"
"clsid9215","pplid194"
"clsid4875","pplid3618"
"clsid8946","pplid1214"
"clsid8946","pplid787"
"clsid11596","pplid1341"
"clsid11596","pplid4284"
"clsid6871","pplid1341"
"clsid6871","pplid4284"
"clsid11013","pplid2274"
"clsid11013","pplid3864"
"clsid3433","pplid2274"
"clsid3433","pplid3864"
"clsid4338","pplid2274"
"clsid4338","pplid3864"
"clsid7576","pplid2274"
"clsid7576","pplid3864"
"clsid8432","pplid2274"
"clsid8432","pplid3864"
"clsid8783","pplid2870"
"clsid12618","pplid682"
"clsid2367","pplid682"
"clsid4176","pplid682"
"clsid10088","pplid582"
"clsid6745","pplid582"
"clsid8782","pplid582"
"clsid1196","pplid877"
"clsid12201","pplid877"
"clsid4467","pplid4023"
"clsid4467","pplid4092"
"clsid4467","pplid4978"
"clsid8256","pplid4023"
"clsid8256","pplid4092"
"clsid8256","pplid4978"
"clsid1769","pplid1230"
"clsid1769","pplid2525"
"clsid6950","pplid1230"
"clsid6950","pplid2525"
"clsid7865","pplid1230"
"clsid7865","pplid2525"
"clsid12782","pplid1498"
"clsid12782","pplid3882"
"clsid12782","pplid389"
"clsid12782","pplid999"
"clsid9768","pplid2639"
"clsid9768","pplid2984"
"clsid9768","pplid3492"
"clsid12766","pplid2265"
"clsid12766","pplid3212"
"clsid12766","pplid3474"
"clsid12766","pplid4047"
"clsid2765","pplid2265"
"clsid2765","pplid3212"
"clsid2765","pplid3474"
"clsid2765","pplid4047"
"clsid5973","pplid568"
"clsid2919","pplid1605"
"clsid4670","pplid1605"
"clsid6291","pplid1605"
"clsid5741","pplid1630"
"clsid5741","pplid4317"
"clsid11208","pplid14"
"clsid11208","pplid4121"
"clsid11208","pplid552"
"clsid12062","pplid1893"
"clsid12062","pplid2397"
"clsid12062","pplid2714"
"clsid12062","pplid4278"
"clsid2229","pplid1893"
"clsid2229","pplid2397"
"clsid2229","pplid2714"
"clsid2229","pplid4278"
"clsid5956","pplid1893"
"clsid5956","pplid2397"
"clsid5956","pplid2714"
"clsid5956","pplid4278"
"clsid7782","pplid1893"
"clsid7782","pplid2397"
"clsid7782","pplid2714"
"clsid7782","pplid4278"
"clsid1153","pplid1648"
"clsid1153","pplid2608"
"clsid1153","pplid4462"
"clsid1153","pplid4709"
"clsid3676","pplid1648"
"clsid3676","pplid2608"
"clsid3676","pplid4462"
"clsid3676","pplid4709"
"clsid5179","pplid1648"
"clsid5179","pplid2608"
"clsid5179","pplid4462"
"clsid5179","pplid4709"
"clsid5607","pplid1648"
"clsid5607","pplid2608"
"clsid5607","pplid4462"
"clsid5607","pplid4709"
"clsid12635","pplid4078"
"clsid4996","pplid4078"
"clsid11382","pplid4296"
"clsid463","pplid2447"
"clsid4924","pplid2447"
"clsid1230","pplid1053"
"clsid1230","pplid2930"
"clsid1230","pplid4407"
"clsid1230","pplid810"
"clsid4481","pplid1053"
"clsid4481","pplid2930"
"clsid4481","pplid4407"
"clsid4481","pplid810"
"clsid2183","pplid2708"
"clsid2183","pplid519"
"clsid5986","pplid2708"
"clsid5986","pplid519"
"clsid3280","pplid2131"
"clsid3280","pplid3343"
"clsid3280","pplid4740"
"clsid8101","pplid2131"
"clsid8101","pplid3343"
"clsid8101","pplid4740"
"clsid8715","pplid4651"
"clsid9373","pplid4651"
"clsid12439","pplid3204"
"clsid12439","pplid3696"
"clsid12776","pplid3204"
"clsid12776","pplid3696"
"clsid9087","pplid3204"
"clsid9087","pplid3696"
"clsid10901","pplid3776"
"clsid10901","pplid4397"
"clsid10919","pplid2304"
"clsid10919","pplid3264"
"clsid10919","pplid3845"
"clsid10919","pplid4057"
"clsid10919","pplid4786"
"clsid1244","pplid2304"
"clsid1244","pplid3264"
"clsid1244","pplid3845"
"clsid1244","pplid4057"
"clsid1244","pplid4786"
"clsid10913","pplid1273"
"clsid10913","pplid4373"
"clsid12728","pplid1273"
"clsid12728","pplid4373"
"clsid9308","pplid1006"
"clsid9308","pplid1511"
"clsid9308","pplid2673"
"clsid9308","pplid3312"
"clsid9308","pplid3533"
"clsid7496","pplid249"
"clsid7706","pplid249"
"clsid4903","pplid2415"
"clsid4903","pplid4161"
"clsid4903","pplid4383"
"clsid3789","pplid4506"
"clsid2018","pplid3357"
"clsid2018","pplid660"
"clsid5780","pplid3357"
"clsid5780","pplid660"
"clsid7220","pplid3357"
"clsid7220","pplid660"
"clsid10492","pplid2738"
"clsid10492","pplid317"
"clsid10492","pplid3301"
"clsid12884","pplid1876"
"clsid12884","pplid1903"
"clsid12884","pplid4384"
"clsid12884","pplid702"
"clsid7229","pplid1876"
"clsid7229","pplid1903"
"clsid7229","pplid4384"
"clsid7229","pplid702"
"clsid105","pplid3576"
"clsid105","pplid3658"
"clsid105","pplid4322"
"clsid9392","pplid3576"
"clsid9392","pplid3658"
"clsid9392","pplid4322"
"clsid7447","pplid2216"
"clsid7447","pplid4042"
"clsid12519","pplid759"
"clsid8418","pplid759"
"clsid1349","pplid2577"
"clsid1349","pplid649"
"clsid4665","pplid2577"
"clsid4665","pplid649"
"clsid7215","pplid2511"
"clsid7215","pplid4598"
"clsid9897","pplid2511"
"clsid9897","pplid4598"
"clsid10007","pplid2600"
"clsid10007","pplid3119"
"clsid10007","pplid352"
"clsid11236","pplid1109"
"clsid11236","pplid2143"
"clsid4628","pplid1109"
"clsid4628","pplid2143"
"clsid11606","pplid1112"
"clsid11606","pplid2594"
"clsid11606","pplid3511"
"clsid11606","pplid4169"
"clsid12376","pplid1611"
"clsid12376","pplid2172"
"clsid12376","pplid4600"
"clsid204","pplid4113"
"clsid204","pplid4220"
"clsid2234","pplid3799"
"clsid7920","pplid3799"
"clsid12200","pplid1482"
"clsid2437","pplid946"
"clsid5219","pplid946"
"clsid11307","pplid1210"
"clsid11307","pplid1286"
"clsid6340","pplid2735"
"clsid6340","pplid3612"
"clsid720","pplid2735"
"clsid720","pplid3612"
"clsid5388","pplid2201"
"clsid5388","pplid2455"
"clsid5388","pplid4354"
"clsid5388","pplid4523"
"clsid4201","pplid3410"
"clsid4296","pplid3410"
"clsid7415","pplid3410"
"clsid9733","pplid3410"
"clsid12893","pplid353"
"clsid12893","pplid4167"
"clsid226","pplid353"
"clsid226","pplid4167"
"clsid4194","pplid353"
"clsid4194","pplid4167"
"clsid5941","pplid353"
"clsid5941","pplid4167"
"clsid9437","pplid353"
"clsid9437","pplid4167"
"clsid10372","pplid1335"
"clsid10372","pplid2884"
"clsid10372","pplid4149"
"clsid10372","pplid4637"
"clsid11682","pplid1335"
"clsid11682","pplid2884"
"clsid11682","pplid4149"
"clsid11682","pplid4637"
"clsid12126","pplid1335"
"clsid12126","pplid2884"
"clsid12126","pplid4149"
"clsid12126","pplid4637"
"clsid1468","pplid1335"
"clsid1468","pplid2884"
"clsid1468","pplid4149"
"clsid1468","pplid4637"
"clsid6468","pplid1335"
"clsid6468","pplid2884"
"clsid6468","pplid4149"
"clsid6468","pplid4637"
"clsid10310","pplid1824"
"clsid10310","pplid4722"
"clsid2468","pplid1824"
"clsid2468","pplid4722"
"clsid4459","pplid1824"
"clsid4459","pplid4722"
"clsid6145","pplid1824"
"clsid6145","pplid4722"
"clsid1969","pplid3627"
"clsid6665","pplid3627"
"clsid5887","pplid2196"
"clsid5887","pplid2948"
"clsid5887","pplid2957"
"clsid6518","pplid2196"
"clsid6518","pplid2948"
"clsid6518","pplid2957"
"clsid3976","pplid1235"
"clsid3976","pplid1955"
"clsid3976","pplid965"
"clsid9421","pplid1235"
"clsid9421","pplid1955"
"clsid9421","pplid965"
"clsid2347","pplid1556"
"clsid9157","pplid1556"
"clsid4317","pplid1501"
"clsid4317","pplid3712"
"clsid5045","pplid1501"
"clsid5045","pplid3712"
"clsid6663","pplid1265"
"clsid6663","pplid1386"
"clsid6687","pplid1265"
"clsid6687","pplid1386"
"clsid5813","pplid1801"
"clsid5813","pplid214"
"clsid5813","pplid4338"
"clsid838","pplid1801"
"clsid838","pplid214"
"clsid838","pplid4338"
"clsid5018","pplid201"
"clsid5018","pplid2245"
"clsid5018","pplid4170"
"clsid5018","pplid4754"
"clsid10378","pplid4442"
"clsid10378","pplid4953"
"clsid10877","pplid4883"
"clsid10877","pplid786"
"clsid11019","pplid4883"
"clsid11019","pplid786"
"clsid5149","pplid3122"
"clsid5149","pplid4765"
"clsid4148","pplid1342"
"clsid6456","pplid1342"
"clsid3505","pplid1054"
"clsid3505","pplid2919"
"clsid6039","pplid1054"
"clsid6039","pplid2919"
"clsid6232","pplid1054"
"clsid6232","pplid2919"
"clsid5722","pplid2057"
"clsid8317","pplid2057"
"clsid2339","pplid1032"
"clsid2339","pplid1035"
"clsid2339","pplid2381"
"clsid2339","pplid2906"
"clsid4694","pplid1032"
"clsid4694","pplid1035"
"clsid4694","pplid2381"
"clsid4694","pplid2906"
"clsid7561","pplid1032"
"clsid7561","pplid1035"
"clsid7561","pplid2381"
"clsid7561","pplid2906"
"clsid12596","pplid1447"
"clsid12596","pplid2217"
"clsid12596","pplid2399"
"clsid12596","pplid2807"
"clsid1999","pplid1447"
"clsid1999","pplid2217"
"clsid1999","pplid2399"
"clsid1999","pplid2807"
"clsid2560","pplid1447"
"clsid2560","pplid2217"
"clsid2560","pplid2399"
"clsid2560","pplid2807"
"clsid2661","pplid1447"
"clsid2661","pplid2217"
"clsid2661","pplid2399"
"clsid2661","pplid2807"
"clsid2425","pplid2172"
"clsid2425","pplid286"
"clsid2425","pplid3475"
"clsid2425","pplid35"
"clsid3555","pplid2172"
"clsid3555","pplid286"
"clsid3555","pplid3475"
"clsid3555","pplid35"
"clsid11739","pplid1133"
"clsid11739","pplid702"
"clsid11739","pplid937"
"clsid1281","pplid1133"
"clsid1281","pplid702"
"clsid1281","pplid937"
"clsid3664","pplid1133"
"clsid3664","pplid702"
"clsid3664","pplid937"
"clsid4526","pplid1133"
"clsid4526","pplid702"
"clsid4526","pplid937"
"clsid190","pplid2297"
"clsid190","pplid2714"
"clsid190","pplid2819"
"clsid5534","pplid3254"
"clsid5534","pplid431"
"clsid5534","pplid4580"
"clsid10033","pplid1388"
"clsid10033","pplid2497"
"clsid10033","pplid4310"
"clsid10033","pplid4910"
"clsid11014","pplid2195"
"clsid11014","pplid2479"
"clsid11014","pplid4505"
"clsid11014","pplid618"
"clsid8814","pplid2195"
"clsid8814","pplid2479"
"clsid8814","pplid4505"
"clsid8814","pplid618"
"clsid6338","pplid4021"
"clsid672","pplid4021"
"clsid1086","pplid2950"
"clsid1086","pplid4943"
"clsid1086","pplid66"
"clsid362","pplid2950"
"clsid362","pplid4943"
"clsid362","pplid66"
"clsid3888","pplid1237"
"clsid3888","pplid32"
"clsid5663","pplid1237"
"clsid5663","pplid32"
"clsid6924","pplid1415"
"clsid6924","pplid2266"
"clsid6924","pplid3028"
"clsid6924","pplid4507"
"clsid6924","pplid599"
"clsid7896","pplid1415"
"clsid7896","pplid2266"
"clsid7896","pplid3028"
"clsid7896","pplid4507"
"clsid7896","pplid599"
"clsid84","pplid1415"
"clsid84","pplid2266"
"clsid84","pplid3028"
"clsid84","pplid4507"
"clsid84","pplid599"
"clsid897","pplid1415"
"clsid897","pplid2266"
"clsid897","pplid3028"
"clsid897","pplid4507"
"clsid897","pplid599"
"clsid11808","pplid396"
"clsid758","pplid1323"
"clsid758","pplid382"
"clsid758","pplid4667"
"clsid11900","pplid1269"
"clsid11900","pplid3110"
"clsid11900","pplid3301"
"clsid11900","pplid4609"
"clsid4266","pplid1269"
"clsid4266","pplid3110"
"clsid4266","pplid3301"
"clsid4266","pplid4609"
"clsid620","pplid1269"
"clsid620","pplid3110"
"clsid620","pplid3301"
"clsid620","pplid4609"
"clsid10885","pplid1583"
"clsid10885","pplid4878"
"clsid12103","pplid1583"
"clsid12103","pplid4878"
"clsid6510","pplid1583"
"clsid6510","pplid4878"
"clsid6850","pplid1583"
"clsid6850","pplid4878"
"clsid10507","pplid2595"
"clsid10507","pplid3744"
"clsid10507","pplid4365"
"clsid11509","pplid2595"
"clsid11509","pplid3744"
"clsid11509","pplid4365"
"clsid950","pplid2595"
"clsid950","pplid3744"
"clsid950","pplid4365"
"clsid10239","pplid4275"
"clsid10239","pplid57"
"clsid3660","pplid4275"
"clsid3660","pplid57"
"clsid10927","pplid3349"
"clsid12248","pplid3349"
"clsid3225","pplid3349"
"clsid3433","pplid3349"
"clsid1482","pplid2746"
"clsid9987","pplid2746"
"clsid2242","pplid1229"
"clsid2242","pplid2066"
"clsid2242","pplid2267"
"clsid2242","pplid3476"
"clsid2242","pplid672"
"clsid6809","pplid1229"
"clsid6809","pplid2066"
"clsid6809","pplid2267"
"clsid6809","pplid3476"
"clsid6809","pplid672"
"clsid8149","pplid1229"
"clsid8149","pplid2066"
"clsid8149","pplid2267"
"clsid8149","pplid3476"
"clsid8149","pplid672"
"clsid4333","pplid4078"
"clsid4333","pplid470"
"clsid5741","pplid4491"
"clsid5741","pplid751"
"clsid3606","pplid1159"
"clsid3606","pplid4784"
"clsid1569","pplid4377"
"clsid11443","pplid1926"
"clsid11443","pplid3226"
"clsid715","pplid1926"
"clsid715","pplid3226"
"clsid645","pplid3429"
"clsid645","pplid4835"
"clsid10368","pplid1784"
"clsid10368","pplid1897"
"clsid9393","pplid1784"
"clsid9393","pplid1897"
"clsid7223","pplid878"
"clsid11775","pplid2714"
"clsid11775","pplid3366"
"clsid2576","pplid2714"
"clsid2576","pplid3366"
"clsid5500","pplid2714"
"clsid5500","pplid3366"
"clsid10454","pplid1612"
"clsid10454","pplid263"
"clsid10454","pplid406"
"clsid1826","pplid349"
"clsid1826","pplid3917"
"clsid1826","pplid4116"
"clsid7903","pplid349"
"clsid7903","pplid3917"
"clsid7903","pplid4116"
"clsid8534","pplid1683"
"clsid8534","pplid2711"
"clsid8534","pplid4569"
"clsid9373","pplid1683"
"clsid9373","pplid2711"
"clsid9373","pplid4569"
"clsid11620","pplid2270"
"clsid11620","pplid3236"
"clsid11620","pplid4372"
"clsid11620","pplid920"
"clsid11009","pplid1633"
"clsid11009","pplid4349"
"clsid11009","pplid4714"
"clsid3367","pplid1633"
"clsid3367","pplid4349"
"clsid3367","pplid4714"
"clsid9485","pplid3132"
"clsid9485","pplid3204"
"clsid4292","pplid2753"
"clsid4292","pplid3189"
"clsid4292","pplid4756"
"clsid4292","pplid517"
"clsid1363","pplid16"
"clsid1363","pplid2427"
"clsid1363","pplid2534"
"clsid1363","pplid3864"
"clsid1363","pplid4760"
"clsid3432","pplid16"
"clsid3432","pplid2427"
"clsid3432","pplid2534"
"clsid3432","pplid3864"
"clsid3432","pplid4760"
"clsid10294","pplid1023"
"clsid10294","pplid2216"
"clsid10294","pplid3494"
"clsid7072","pplid1023"
"clsid7072","pplid2216"
"clsid7072","pplid3494"
"clsid639","pplid2194"
"clsid639","pplid4543"
"clsid639","pplid464"
"clsid767","pplid2474"
"clsid767","pplid3789"
"clsid767","pplid4065"
"clsid767","pplid488"
"clsid12475","pplid3030"
"clsid12475","pplid4557"
"clsid2026","pplid3030"
"clsid2026","pplid4557"
"clsid8034","pplid1761"
"clsid8034","pplid2562"
"clsid8034","pplid4340"
"clsid8034","pplid4609"
"clsid7884","pplid3674"
"clsid9994","pplid3674"
"clsid10618","pplid3878"
"clsid10618","pplid4972"
"clsid5026","pplid3878"
"clsid5026","pplid4972"
"clsid2018","pplid116"
"clsid2018","pplid2574"
"clsid2018","pplid4616"
"clsid2166","pplid116"
"clsid2166","pplid2574"
"clsid2166","pplid4616"
"clsid10662","pplid2624"
"clsid10662","pplid2835"
"clsid10662","pplid4859"
"clsid7362","pplid2624"
"clsid7362","pplid2835"
"clsid7362","pplid4859"
"clsid8390","pplid2624"
"clsid8390","pplid2835"
"clsid8390","pplid4859"
"clsid10103","pplid3677"
"clsid10103","pplid4622"
"clsid10103","pplid4901"
"clsid10103","pplid580"
"clsid11144","pplid3677"
"clsid11144","pplid4622"
"clsid11144","pplid4901"
"clsid11144","pplid580"
"clsid2617","pplid1425"
"clsid4908","pplid1425"
"clsid5403","pplid1425"
"clsid8019","pplid3280"
"clsid8019","pplid4218"
"clsid2441","pplid4086"
"clsid2441","pplid4735"
"clsid4097","pplid4086"
"clsid4097","pplid4735"
"clsid748","pplid2154"
"clsid748","pplid4170"
"clsid748","pplid619"
"clsid11918","pplid3343"
"clsid4408","pplid3343"
"clsid5222","pplid4498"
"clsid2844","pplid2412"
"clsid7528","pplid2412"
"clsid5648","pplid3363"
"clsid2058","pplid2804"
"clsid2058","pplid331"
"clsid4457","pplid2804"
"clsid4457","pplid331"
"clsid10224","pplid1677"
"clsid10224","pplid2343"
"clsid6037","pplid1677"
"clsid6037","pplid2343"
"clsid7199","pplid1677"
"clsid7199","pplid2343"
"clsid84","pplid1677"
"clsid84","pplid2343"
"clsid4183","pplid2489"
"clsid4183","pplid3945"
"clsid11468","pplid3424"
"clsid11468","pplid4467"
"clsid11468","pplid4501"
"clsid11468","pplid633"
"clsid12816","pplid3424"
"clsid12816","pplid4467"
"clsid12816","pplid4501"
"clsid12816","pplid633"
"clsid2541","pplid3424"
"clsid2541","pplid4467"
"clsid2541","pplid4501"
"clsid2541","pplid633"
"clsid9918","pplid3424"
"clsid9918","pplid4467"
"clsid9918","pplid4501"
"clsid9918","pplid633"
"clsid2963","pplid1526"
"clsid2963","pplid4015"
"clsid2963","pplid604"
"clsid7009","pplid1526"
"clsid7009","pplid4015"
"clsid7009","pplid604"
"clsid768","pplid1526"
"clsid768","pplid4015"
"clsid768","pplid604"
"clsid8398","pplid1526"
"clsid8398","pplid4015"
"clsid8398","pplid604"
"clsid11020","pplid266"
"clsid3601","pplid266"
"clsid10089","pplid1427"
"clsid10089","pplid749"
"clsid8682","pplid1427"
"clsid8682","pplid749"
"clsid7120","pplid1780"
"clsid7120","pplid2035"
"clsid8652","pplid1780"
"clsid8652","pplid2035"
"clsid10451","pplid2911"
"clsid4838","pplid2911"
"clsid8252","pplid3371"
"clsid8252","pplid4193"
"clsid8252","pplid4773"
"clsid3041","pplid3680"
"clsid3041","pplid4024"
"clsid3041","pplid463"
"clsid3641","pplid209"
"clsid3641","pplid2789"
"clsid3641","pplid3170"
"clsid3641","pplid3689"
"clsid9962","pplid209"
"clsid9962","pplid2789"
"clsid9962","pplid3170"
"clsid9962","pplid3689"
"clsid2627","pplid1436"
"clsid2627","pplid2313"
"clsid8917","pplid1436"
"clsid8917","pplid2313"
"clsid6128","pplid4530"
"clsid6128","pplid968"
"clsid6218","pplid4530"
"clsid6218","pplid968"
"clsid7362","pplid4530"
"clsid7362","pplid968"
"clsid1831","pplid1824"
"clsid8648","pplid1350"
"clsid12870","pplid1569"
"clsid12870","pplid4861"
"clsid7379","pplid1569"
"clsid7379","pplid4861"
"clsid12464","pplid2363"
"clsid2502","pplid2363"
"clsid2056","pplid1234"
"clsid2056","pplid4700"
"clsid2056","pplid903"
"clsid3246","pplid1234"
"clsid3246","pplid4700"
"clsid3246","pplid903"
"clsid8720","pplid1889"
"clsid8720","pplid329"
"clsid9610","pplid1889"
"clsid9610","pplid329"
"clsid105","pplid2179"
"clsid105","pplid2797"
"clsid105","pplid3381"
"clsid105","pplid744"
"clsid5381","pplid2179"
"clsid5381","pplid2797"
"clsid5381","pplid3381"
"clsid5381","pplid744"
"clsid11031","pplid3659"
"clsid11031","pplid826"
"clsid11064","pplid2965"
"clsid11064","pplid4315"
"clsid12522","pplid215"
"clsid12522","pplid2903"
"clsid408","pplid4545"
"clsid408","pplid4593"
"clsid4638","pplid1273"
"clsid4638","pplid1810"
"clsid2394","pplid3590"
"clsid2394","pplid3807"
"clsid5368","pplid3590"
"clsid5368","pplid3807"
"clsid6237","pplid3590"
"clsid6237","pplid3807"
"clsid7966","pplid3590"
"clsid7966","pplid3807"
"clsid124","pplid4919"
"clsid7255","pplid4919"
"clsid2151","pplid1267"
"clsid2151","pplid3361"
"clsid2151","pplid4862"
"clsid7578","pplid1267"
"clsid7578","pplid3361"
"clsid7578","pplid4862"
"clsid4087","pplid1056"
"clsid10389","pplid2636"
"clsid10389","pplid992"
"clsid10874","pplid2636"
"clsid10874","pplid992"
"clsid11411","pplid294"
"clsid11411","pplid4339"
"clsid11411","pplid4544"
"clsid11411","pplid505"
"clsid11411","pplid54"
"clsid3143","pplid294"
"clsid3143","pplid4339"
"clsid3143","pplid4544"
"clsid3143","pplid505"
"clsid3143","pplid54"
"clsid3374","pplid294"
"clsid3374","pplid4339"
"clsid3374","pplid4544"
"clsid3374","pplid505"
"clsid3374","pplid54"
"clsid7269","pplid4404"
"clsid7269","pplid4455"
"clsid7269","pplid878"
"clsid865","pplid4404"
"clsid865","pplid4455"
"clsid865","pplid878"
"clsid7558","pplid2685"
"clsid7558","pplid2811"
"clsid7558","pplid898"
"clsid11312","pplid126"
"clsid11312","pplid1718"
"clsid170","pplid126"
"clsid170","pplid1718"
"clsid2368","pplid126"
"clsid2368","pplid1718"
"clsid3071","pplid126"
"clsid3071","pplid1718"
"clsid6990","pplid126"
"clsid6990","pplid1718"
"clsid10980","pplid3246"
"clsid2273","pplid3246"
"clsid1019","pplid1979"
"clsid1019","pplid3623"
"clsid1019","pplid4727"
"clsid2253","pplid1979"
"clsid2253","pplid3623"
"clsid2253","pplid4727"
"clsid3630","pplid1979"
"clsid3630","pplid3623"
"clsid3630","pplid4727"
"clsid6565","pplid1979"
"clsid6565","pplid3623"
"clsid6565","pplid4727"
"clsid4433","pplid2139"
"clsid6039","pplid1772"
"clsid7105","pplid1772"
"clsid1731","pplid2908"
"clsid1731","pplid378"
"clsid9864","pplid2908"
"clsid9864","pplid378"
"clsid11272","pplid4713"
"clsid11272","pplid4969"
"clsid8384","pplid1682"
"clsid8384","pplid1960"
"clsid8384","pplid4049"
"clsid1968","pplid1944"
"clsid2342","pplid1205"
"clsid2342","pplid238"
"clsid2342","pplid3325"
"clsid2342","pplid403"
"clsid2342","pplid620"
"clsid2933","pplid1205"
"clsid2933","pplid238"
"clsid2933","pplid3325"
"clsid2933","pplid403"
"clsid2933","pplid620"
