"DRQID","BGRID"
"drqid2285","bgrid9518"
"drqid2286","bgrid4085"
"drqid2286","bgrid9116"
"drqid2286","bgrid9713"
"drqid2286","bgrid9746"
"drqid2286","bgrid12610"
"drqid2286","bgrid6656"
"drqid2286","bgrid9900"
"drqid2286","bgrid11675"
"drqid2286","bgrid914"
"drqid2286","bgrid4966"
"drqid2287","bgrid5649"
"drqid2287","bgrid7252"
"drqid2287","bgrid10628"
"drqid2288","bgrid3444"
"drqid2288","bgrid4371"
"drqid2288","bgrid8616"
"drqid2288","bgrid3210"
"drqid2288","bgrid5464"
"drqid2288","bgrid11246"
"drqid2288","bgrid6167"
"drqid2288","bgrid9834"
"drqid2288","bgrid5107"
"drqid2289","bgrid244"
"drqid2289","bgrid2262"
"drqid2289","bgrid5901"
"drqid2289","bgrid6814"
"drqid2289","bgrid9097"
"drqid2289","bgrid2712"
"drqid2289","bgrid5630"
"drqid2290","bgrid192"
"drqid2290","bgrid12872"
"drqid2290","bgrid12920"
"drqid2291","bgrid346"
"drqid2291","bgrid4703"
"drqid2291","bgrid6517"
"drqid2291","bgrid6606"
"drqid2292","bgrid9629"
"drqid2292","bgrid10000"
"drqid2292","bgrid4281"
"drqid2292","bgrid12536"
"drqid2292","bgrid8771"
"drqid2292","bgrid10641"
"drqid2292","bgrid140"
"drqid2292","bgrid7180"
"drqid2292","bgrid11425"
"drqid2292","bgrid9242"
"drqid2292","bgrid11291"
"drqid2293","bgrid3812"
"drqid2293","bgrid4624"
"drqid2294","bgrid3887"
"drqid2294","bgrid5206"
"drqid2294","bgrid10005"
"drqid2295","bgrid435"
"drqid2295","bgrid7929"
"drqid2296","bgrid5593"
"drqid2296","bgrid6583"
"drqid2296","bgrid8262"
"drqid2296","bgrid614"
"drqid2296","bgrid10914"
"drqid2296","bgrid4176"
"drqid2296","bgrid3573"
"drqid2296","bgrid6451"
"drqid2296","bgrid1473"
"drqid2296","bgrid8981"
"drqid2296","bgrid11197"
"drqid2296","bgrid11394"
"drqid2297","bgrid2362"
"drqid2297","bgrid954"
"drqid2297","bgrid3642"
"drqid2298","bgrid5129"
"drqid2298","bgrid3411"
"drqid2298","bgrid8120"
"drqid2299","bgrid3936"
"drqid2299","bgrid4180"
"drqid2299","bgrid9635"
"drqid2299","bgrid12771"
"drqid2299","bgrid1210"
"drqid2300","bgrid5241"
"drqid2300","bgrid5378"
"drqid2301","bgrid6870"
"drqid2301","bgrid1525"
"drqid2301","bgrid7285"
"drqid2301","bgrid10996"
"drqid2301","bgrid8557"
"drqid2301","bgrid10552"
"drqid2301","bgrid12165"
"drqid2301","bgrid4711"
"drqid2301","bgrid676"
"drqid2301","bgrid8326"
"drqid2301","bgrid12014"
"drqid2302","bgrid7981"
"drqid2302","bgrid12569"
"drqid2303","bgrid3823"
"drqid2303","bgrid7473"
"drqid2303","bgrid10591"
"drqid2303","bgrid11746"
"drqid2304","bgrid1173"
"drqid2305","bgrid5593"
"drqid2305","bgrid6583"
"drqid2305","bgrid8262"
"drqid2305","bgrid8647"
"drqid2305","bgrid9095"
"drqid2305","bgrid11354"
"drqid2305","bgrid4736"
"drqid2305","bgrid9512"
"drqid2305","bgrid885"
"drqid2305","bgrid1158"
"drqid2305","bgrid2185"
"drqid2305","bgrid3730"
"drqid2305","bgrid5760"
"drqid2305","bgrid7777"
"drqid2305","bgrid10191"
"drqid2305","bgrid11048"
"drqid2305","bgrid11974"
"drqid2305","bgrid7817"
"drqid2306","bgrid2482"
"drqid2306","bgrid9063"
"drqid2306","bgrid10041"
"drqid2306","bgrid10443"
"drqid2306","bgrid2071"
"drqid2306","bgrid11441"
"drqid2307","bgrid5211"
"drqid2307","bgrid6067"
"drqid2307","bgrid11610"
"drqid2307","bgrid12004"
"drqid2309","bgrid5354"
"drqid2309","bgrid383"
"drqid2309","bgrid12401"
"drqid2309","bgrid2296"
"drqid2309","bgrid8030"
"drqid2309","bgrid8998"
"drqid2309","bgrid11181"
"drqid2309","bgrid4783"
"drqid2309","bgrid8072"
"drqid2309","bgrid9075"
"drqid2309","bgrid11826"
"drqid2309","bgrid6730"
"drqid2309","bgrid9372"
"drqid2310","bgrid3949"
"drqid2310","bgrid8648"
"drqid2310","bgrid1482"
"drqid2310","bgrid3385"
"drqid2310","bgrid8713"
"drqid2310","bgrid11648"
"drqid2310","bgrid7515"
"drqid2311","bgrid149"
"drqid2311","bgrid7674"
"drqid2311","bgrid382"
"drqid2311","bgrid1985"
"drqid2311","bgrid5324"
"drqid2311","bgrid5873"
"drqid2311","bgrid11005"
"drqid2311","bgrid11986"
"drqid2311","bgrid4897"
"drqid2311","bgrid7017"
"drqid2311","bgrid7442"
"drqid2311","bgrid9688"
"drqid2311","bgrid11470"
"drqid2311","bgrid3741"
"drqid2311","bgrid5706"
"drqid2311","bgrid7254"
"drqid2311","bgrid11800"
"drqid2311","bgrid12841"
"drqid2311","bgrid10185"
"drqid2312","bgrid12288"
"drqid2312","bgrid5670"
"drqid2312","bgrid8626"
"drqid2312","bgrid10447"
"drqid2312","bgrid10600"
"drqid2313","bgrid308"
"drqid2313","bgrid2299"
"drqid2313","bgrid4652"
"drqid2313","bgrid6498"
"drqid2314","bgrid916"
"drqid2314","bgrid2271"
"drqid2314","bgrid2327"
"drqid2314","bgrid3820"
"drqid2314","bgrid4316"
"drqid2314","bgrid357"
"drqid2314","bgrid554"
"drqid2314","bgrid2621"
"drqid2314","bgrid2781"
"drqid2314","bgrid1971"
"drqid2314","bgrid1692"
"drqid2314","bgrid8566"
"drqid2315","bgrid5879"
"drqid2316","bgrid4039"
"drqid2316","bgrid6490"
"drqid2316","bgrid10105"
"drqid2316","bgrid8970"
"drqid2316","bgrid6927"
"drqid2316","bgrid8935"
"drqid2316","bgrid9888"
"drqid2316","bgrid2032"
"drqid2317","bgrid3648"
"drqid2317","bgrid10840"
"drqid2317","bgrid6121"
"drqid2317","bgrid7186"
"drqid2317","bgrid12252"
"drqid2317","bgrid2160"
"drqid2317","bgrid5318"
"drqid2317","bgrid1450"
"drqid2317","bgrid6015"
"drqid2318","bgrid3682"
"drqid2318","bgrid7295"
"drqid2318","bgrid8562"
"drqid2318","bgrid8916"
"drqid2318","bgrid5004"
"drqid2318","bgrid1042"
"drqid2318","bgrid4973"
"drqid2319","bgrid3320"
"drqid2319","bgrid10196"
"drqid2319","bgrid7443"
"drqid2319","bgrid9992"
"drqid2319","bgrid11998"
"drqid2319","bgrid557"
"drqid2319","bgrid1405"
"drqid2319","bgrid7539"
"drqid2319","bgrid8098"
"drqid2319","bgrid8960"
"drqid2319","bgrid11297"
"drqid2319","bgrid12654"
"drqid2319","bgrid787"
"drqid2319","bgrid7874"
"drqid2320","bgrid696"
"drqid2320","bgrid5501"
"drqid2320","bgrid9069"
"drqid2320","bgrid9670"
"drqid2320","bgrid3298"
"drqid2320","bgrid8327"
"drqid2321","bgrid7749"
"drqid2321","bgrid8300"
"drqid2321","bgrid10581"
"drqid2322","bgrid162"
"drqid2322","bgrid6740"
"drqid2322","bgrid8096"
"drqid2322","bgrid7949"
"drqid2322","bgrid2553"
"drqid2322","bgrid3963"
"drqid2322","bgrid9596"
"drqid2322","bgrid4489"
"drqid2322","bgrid7022"
"drqid2323","bgrid1725"
"drqid2323","bgrid5034"
"drqid2323","bgrid6629"
"drqid2323","bgrid10105"
"drqid2323","bgrid1109"
"drqid2323","bgrid1591"
"drqid2323","bgrid3269"
"drqid2323","bgrid3390"
"drqid2323","bgrid9471"
"drqid2323","bgrid886"
"drqid2323","bgrid7177"
"drqid2323","bgrid11175"
"drqid2323","bgrid2893"
"drqid2323","bgrid11758"
"drqid2323","bgrid6873"
"drqid2323","bgrid5812"
"drqid2323","bgrid7518"
"drqid2323","bgrid11341"
"drqid2323","bgrid882"
"drqid2323","bgrid1911"
"drqid2323","bgrid6106"
"drqid2323","bgrid7457"
"drqid2323","bgrid5687"
"drqid2323","bgrid5065"
"drqid2323","bgrid6815"
"drqid2323","bgrid11340"
"drqid2323","bgrid11200"
"drqid2323","bgrid202"
"drqid2323","bgrid3010"
"drqid2323","bgrid6355"
"drqid2323","bgrid5634"
"drqid2323","bgrid12194"
"drqid2323","bgrid223"
"drqid2323","bgrid9970"
"drqid2323","bgrid11456"
"drqid2323","bgrid7900"
"drqid2323","bgrid2090"
"drqid2323","bgrid385"
"drqid2323","bgrid651"
"drqid2323","bgrid1377"
"drqid2323","bgrid2687"
"drqid2323","bgrid12065"
"drqid2323","bgrid1983"
"drqid2323","bgrid12093"
"drqid2323","bgrid75"
"drqid2323","bgrid197"
"drqid2323","bgrid1921"
"drqid2323","bgrid5330"
"drqid2323","bgrid6184"
"drqid2323","bgrid1302"
"drqid2323","bgrid10662"
"drqid2323","bgrid12617"
"drqid2323","bgrid3780"
"drqid2325","bgrid5887"
"drqid2325","bgrid7392"
"drqid2325","bgrid1501"
"drqid2325","bgrid5137"
"drqid2325","bgrid7652"
"drqid2325","bgrid1192"
"drqid2325","bgrid4009"
"drqid2325","bgrid6746"
"drqid2325","bgrid10884"
"drqid2325","bgrid5158"
"drqid2325","bgrid8104"
"drqid2326","bgrid5293"
"drqid2326","bgrid3871"
"drqid2326","bgrid7699"
"drqid2326","bgrid6382"
"drqid2327","bgrid2263"
"drqid2327","bgrid4841"
"drqid2327","bgrid1460"
"drqid2327","bgrid11771"
"drqid2327","bgrid2853"
"drqid2328","bgrid6570"
"drqid2328","bgrid380"
"drqid2328","bgrid1834"
"drqid2328","bgrid2546"
"drqid2329","bgrid2249"
"drqid2329","bgrid6771"
"drqid2330","bgrid2758"
"drqid2331","bgrid1321"
"drqid2331","bgrid9242"
"drqid2332","bgrid4937"
"drqid2332","bgrid12647"
"drqid2333","bgrid3995"
"drqid2333","bgrid5695"
"drqid2333","bgrid729"
"drqid2333","bgrid1893"
"drqid2333","bgrid1910"
"drqid2333","bgrid12584"
"drqid2333","bgrid2222"
"drqid2333","bgrid4976"
"drqid2333","bgrid5662"
"drqid2333","bgrid11701"
"drqid2333","bgrid12774"
"drqid2333","bgrid1296"
"drqid2333","bgrid3615"
"drqid2333","bgrid5984"
"drqid2333","bgrid12210"
"drqid2334","bgrid9028"
"drqid2334","bgrid12150"
"drqid2334","bgrid8393"
"drqid2335","bgrid1016"
"drqid2335","bgrid10338"
"drqid2335","bgrid7344"
"drqid2335","bgrid7531"
"drqid2335","bgrid10734"
"drqid2335","bgrid12091"
"drqid2335","bgrid4725"
"drqid2335","bgrid2452"
"drqid2335","bgrid3077"
"drqid2335","bgrid549"
"drqid2335","bgrid2113"
"drqid2335","bgrid4661"
"drqid2335","bgrid10024"
"drqid2335","bgrid251"
"drqid2335","bgrid3953"
"drqid2335","bgrid4595"
"drqid2335","bgrid8968"
"drqid2335","bgrid11814"
"drqid2335","bgrid4075"
"drqid2335","bgrid10525"
"drqid2335","bgrid1307"
"drqid2335","bgrid11186"
"drqid2335","bgrid11911"
"drqid2335","bgrid3024"
"drqid2335","bgrid7265"
"drqid2335","bgrid2459"
"drqid2335","bgrid8070"
"drqid2335","bgrid3443"
"drqid2335","bgrid12179"
"drqid2335","bgrid1777"
"drqid2335","bgrid11153"
"drqid2335","bgrid139"
"drqid2335","bgrid4504"
"drqid2335","bgrid4432"
"drqid2335","bgrid12148"
"drqid2335","bgrid2155"
"drqid2335","bgrid6072"
"drqid2335","bgrid6851"
"drqid2335","bgrid7530"
"drqid2335","bgrid9808"
"drqid2335","bgrid3950"
"drqid2335","bgrid8442"
"drqid2335","bgrid9001"
"drqid2335","bgrid12724"
"drqid2336","bgrid817"
"drqid2336","bgrid2664"
"drqid2336","bgrid2598"
"drqid2336","bgrid3111"
"drqid2336","bgrid3523"
"drqid2336","bgrid11097"
"drqid2337","bgrid6717"
"drqid2337","bgrid12151"
"drqid2337","bgrid4783"
"drqid2337","bgrid8072"
"drqid2337","bgrid9075"
"drqid2337","bgrid11826"
"drqid2338","bgrid8026"
"drqid2338","bgrid10677"
"drqid2338","bgrid150"
"drqid2338","bgrid5384"
"drqid2338","bgrid5671"
"drqid2338","bgrid8395"
"drqid2338","bgrid8545"
"drqid2340","bgrid2062"
"drqid2340","bgrid12465"
"drqid2340","bgrid4255"
"drqid2340","bgrid7285"
"drqid2340","bgrid7445"
"drqid2340","bgrid9294"
"drqid2340","bgrid5573"
"drqid2340","bgrid7620"
"drqid2341","bgrid524"
"drqid2341","bgrid4224"
"drqid2341","bgrid2261"
"drqid2341","bgrid4854"
"drqid2341","bgrid10902"
"drqid2342","bgrid2998"
"drqid2342","bgrid11746"
"drqid2342","bgrid11818"
"drqid2343","bgrid2082"
"drqid2343","bgrid3067"
"drqid2343","bgrid8853"
"drqid2343","bgrid9443"
"drqid2343","bgrid4638"
"drqid2343","bgrid4522"
"drqid2343","bgrid2167"
"drqid2343","bgrid5768"
"drqid2343","bgrid6629"
"drqid2344","bgrid393"
"drqid2344","bgrid3638"
"drqid2344","bgrid12601"
"drqid2344","bgrid708"
"drqid2344","bgrid998"
"drqid2344","bgrid5437"
"drqid2344","bgrid4855"
"drqid2344","bgrid831"
"drqid2344","bgrid7194"
"drqid2344","bgrid7894"
"drqid2344","bgrid10639"
"drqid2344","bgrid1274"
"drqid2345","bgrid2641"
"drqid2345","bgrid2690"
"drqid2345","bgrid4785"
"drqid2345","bgrid8297"
"drqid2345","bgrid9005"
"drqid2345","bgrid12471"
"drqid2346","bgrid10096"
"drqid2347","bgrid2112"
"drqid2347","bgrid10506"
"drqid2347","bgrid9100"
"drqid2347","bgrid12599"
"drqid2347","bgrid129"
"drqid2347","bgrid1866"
"drqid2347","bgrid3567"
"drqid2348","bgrid1726"
"drqid2348","bgrid3778"
"drqid2348","bgrid5924"
"drqid2348","bgrid11203"
"drqid2348","bgrid12451"
"drqid2348","bgrid6022"
"drqid2348","bgrid7840"
"drqid2348","bgrid9356"
"drqid2348","bgrid10079"
"drqid2349","bgrid5739"
"drqid2350","bgrid2815"
"drqid2350","bgrid3166"
"drqid2350","bgrid9389"
"drqid2350","bgrid12250"
"drqid2350","bgrid3249"
"drqid2350","bgrid5348"
"drqid2350","bgrid8267"
"drqid2350","bgrid11685"
"drqid2350","bgrid6036"
"drqid2350","bgrid6548"
"drqid2350","bgrid1652"
"drqid2351","bgrid12727"
"drqid2352","bgrid3709"
"drqid2352","bgrid10193"
"drqid2353","bgrid10093"
"drqid2353","bgrid4432"
"drqid2353","bgrid12148"
"drqid2354","bgrid2261"
"drqid2354","bgrid4199"
"drqid2354","bgrid9367"
"drqid2354","bgrid7507"
"drqid2354","bgrid9538"
"drqid2354","bgrid9179"
"drqid2354","bgrid11269"
"drqid2355","bgrid11785"
"drqid2355","bgrid5096"
"drqid2355","bgrid294"
"drqid2355","bgrid3701"
"drqid2355","bgrid4919"
"drqid2355","bgrid4923"
"drqid2355","bgrid10216"
"drqid2355","bgrid10928"
"drqid2356","bgrid1739"
"drqid2356","bgrid4801"
"drqid2356","bgrid5249"
"drqid2356","bgrid9867"
"drqid2356","bgrid3080"
"drqid2356","bgrid6981"
"drqid2356","bgrid8979"
"drqid2356","bgrid12913"
"drqid2356","bgrid7792"
"drqid2356","bgrid5298"
"drqid2357","bgrid1728"
"drqid2357","bgrid5256"
"drqid2358","bgrid2870"
"drqid2358","bgrid12970"
"drqid2358","bgrid6927"
"drqid2358","bgrid8077"
"drqid2358","bgrid5393"
"drqid2358","bgrid7766"
"drqid2358","bgrid6076"
"drqid2358","bgrid6904"
"drqid2358","bgrid4891"
"drqid2358","bgrid12067"
"drqid2359","bgrid551"
"drqid2359","bgrid7206"
"drqid2359","bgrid8579"
"drqid2360","bgrid3365"
"drqid2362","bgrid9105"
"drqid2362","bgrid8400"
"drqid2362","bgrid9822"
"drqid2362","bgrid11400"
"drqid2362","bgrid8089"
"drqid2362","bgrid617"
"drqid2363","bgrid202"
"drqid2363","bgrid6109"
"drqid2363","bgrid7837"
"drqid2363","bgrid603"
"drqid2363","bgrid12725"
"drqid2363","bgrid1355"
"drqid2363","bgrid2564"
"drqid2364","bgrid681"
"drqid2364","bgrid1714"
"drqid2364","bgrid3205"
"drqid2364","bgrid3876"
"drqid2365","bgrid6384"
"drqid2365","bgrid11033"
"drqid2366","bgrid628"
"drqid2366","bgrid4049"
"drqid2366","bgrid7792"
"drqid2366","bgrid9940"
"drqid2366","bgrid12841"
"drqid2366","bgrid1148"
"drqid2366","bgrid11960"
"drqid2366","bgrid7624"
"drqid2366","bgrid4710"
"drqid2366","bgrid5504"
"drqid2366","bgrid11728"
"drqid2366","bgrid5173"
"drqid2366","bgrid5218"
"drqid2366","bgrid8165"
"drqid2366","bgrid2862"
"drqid2366","bgrid8000"
"drqid2366","bgrid9360"
"drqid2366","bgrid140"
"drqid2366","bgrid7180"
"drqid2366","bgrid11425"
"drqid2366","bgrid7774"
"drqid2366","bgrid8755"
"drqid2366","bgrid9858"
"drqid2366","bgrid11420"
"drqid2366","bgrid3934"
"drqid2366","bgrid8874"
"drqid2366","bgrid586"
"drqid2366","bgrid2698"
"drqid2366","bgrid2756"
"drqid2366","bgrid1017"
"drqid2366","bgrid6945"
"drqid2366","bgrid8034"
"drqid2366","bgrid3358"
"drqid2366","bgrid11874"
"drqid2366","bgrid11163"
"drqid2367","bgrid6484"
"drqid2367","bgrid12225"
"drqid2367","bgrid301"
"drqid2367","bgrid869"
"drqid2368","bgrid5"
"drqid2368","bgrid3635"
"drqid2368","bgrid5061"
"drqid2368","bgrid2350"
"drqid2368","bgrid4601"
"drqid2368","bgrid2723"
"drqid2369","bgrid4345"
"drqid2369","bgrid817"
"drqid2369","bgrid8202"
"drqid2369","bgrid12557"
"drqid2369","bgrid3262"
"drqid2369","bgrid4887"
"drqid2369","bgrid7599"
"drqid2369","bgrid1763"
"drqid2369","bgrid6002"
"drqid2369","bgrid6104"
"drqid2369","bgrid8009"
"drqid2369","bgrid11719"
"drqid2369","bgrid11726"
"drqid2369","bgrid8787"
"drqid2369","bgrid9694"
"drqid2369","bgrid10428"
"drqid2369","bgrid2106"
"drqid2369","bgrid3972"
"drqid2369","bgrid12631"
"drqid2369","bgrid3206"
"drqid2369","bgrid4494"
"drqid2369","bgrid1034"
"drqid2369","bgrid12809"
"drqid2369","bgrid7851"
"drqid2369","bgrid5734"
"drqid2369","bgrid6970"
"drqid2369","bgrid4432"
"drqid2369","bgrid9366"
"drqid2369","bgrid12832"
"drqid2369","bgrid8256"
"drqid2369","bgrid12345"
"drqid2369","bgrid12629"
"drqid2369","bgrid10691"
"drqid2369","bgrid12378"
"drqid2369","bgrid12387"
"drqid2369","bgrid10214"
"drqid2369","bgrid2031"
"drqid2369","bgrid5129"
"drqid2370","bgrid2471"
"drqid2370","bgrid10499"
"drqid2370","bgrid11766"
"drqid2370","bgrid12276"
"drqid2370","bgrid333"
"drqid2370","bgrid7196"
"drqid2370","bgrid7746"
"drqid2370","bgrid8712"
"drqid2370","bgrid237"
"drqid2370","bgrid1955"
"drqid2370","bgrid12794"
"drqid2371","bgrid4313"
"drqid2371","bgrid12649"
"drqid2371","bgrid1743"
"drqid2371","bgrid2811"
"drqid2371","bgrid12311"
"drqid2371","bgrid12994"
"drqid2371","bgrid791"
"drqid2371","bgrid6660"
"drqid2371","bgrid6706"
"drqid2371","bgrid5728"
"drqid2371","bgrid8830"
"drqid2371","bgrid10902"
"drqid2371","bgrid12360"
"drqid2371","bgrid10329"
"drqid2372","bgrid2733"
"drqid2372","bgrid3771"
"drqid2372","bgrid8824"
"drqid2372","bgrid10218"
"drqid2372","bgrid10441"
"drqid2372","bgrid11952"
"drqid2372","bgrid3393"
"drqid2372","bgrid9031"
"drqid2373","bgrid2286"
"drqid2373","bgrid4866"
"drqid2373","bgrid3665"
"drqid2373","bgrid7827"
"drqid2373","bgrid11730"
"drqid2373","bgrid12287"
"drqid2373","bgrid12783"
"drqid2373","bgrid1360"
"drqid2373","bgrid9849"
"drqid2374","bgrid12444"
"drqid2374","bgrid7770"
"drqid2375","bgrid2992"
"drqid2375","bgrid12505"
"drqid2375","bgrid4804"
"drqid2375","bgrid9623"
"drqid2375","bgrid1780"
"drqid2375","bgrid6606"
"drqid2375","bgrid9913"
"drqid2375","bgrid1169"
"drqid2375","bgrid2684"
"drqid2375","bgrid2777"
"drqid2375","bgrid12080"
"drqid2375","bgrid2055"
"drqid2375","bgrid4021"
"drqid2375","bgrid4102"
"drqid2375","bgrid6875"
"drqid2376","bgrid2171"
"drqid2376","bgrid6938"
"drqid2376","bgrid3623"
"drqid2376","bgrid6928"
"drqid2376","bgrid11855"
"drqid2376","bgrid2236"
"drqid2376","bgrid8516"
"drqid2376","bgrid9556"
"drqid2376","bgrid2236"
"drqid2376","bgrid2419"
"drqid2376","bgrid12911"
"drqid2376","bgrid2619"
"drqid2376","bgrid5660"
"drqid2376","bgrid8287"
"drqid2376","bgrid10775"
"drqid2377","bgrid4092"
"drqid2377","bgrid3180"
"drqid2377","bgrid5647"
"drqid2377","bgrid11790"
"drqid2377","bgrid12095"
"drqid2378","bgrid2170"
"drqid2378","bgrid6935"
"drqid2378","bgrid11034"
"drqid2378","bgrid1386"
"drqid2378","bgrid1560"
"drqid2378","bgrid5143"
"drqid2378","bgrid10755"
"drqid2379","bgrid416"
"drqid2379","bgrid3013"
"drqid2379","bgrid3927"
"drqid2379","bgrid6475"
"drqid2379","bgrid10290"
"drqid2380","bgrid4837"
"drqid2381","bgrid2492"
"drqid2381","bgrid6022"
"drqid2381","bgrid8492"
"drqid2381","bgrid1595"
"drqid2381","bgrid2686"
"drqid2381","bgrid4369"
"drqid2381","bgrid4399"
"drqid2381","bgrid12054"
"drqid2382","bgrid1263"
"drqid2382","bgrid2843"
"drqid2382","bgrid5490"
"drqid2382","bgrid5288"
"drqid2382","bgrid6894"
"drqid2382","bgrid8396"
"drqid2383","bgrid11261"
"drqid2383","bgrid2612"
"drqid2384","bgrid917"
"drqid2384","bgrid4806"
"drqid2384","bgrid2506"
"drqid2384","bgrid7660"
"drqid2384","bgrid8930"
"drqid2384","bgrid12952"
"drqid2384","bgrid1774"
"drqid2384","bgrid4334"
"drqid2384","bgrid5051"
"drqid2384","bgrid8350"
"drqid2384","bgrid9233"
"drqid2384","bgrid9263"
"drqid2385","bgrid8494"
"drqid2385","bgrid12175"
"drqid2385","bgrid3368"
"drqid2386","bgrid6098"
"drqid2386","bgrid9724"
"drqid2387","bgrid1819"
"drqid2387","bgrid8314"
"drqid2387","bgrid10489"
"drqid2388","bgrid3086"
"drqid2388","bgrid6992"
"drqid2388","bgrid7035"
"drqid2389","bgrid153"
"drqid2389","bgrid4045"
"drqid2389","bgrid4481"
"drqid2389","bgrid4498"
"drqid2389","bgrid12115"
"drqid2389","bgrid3360"
"drqid2389","bgrid12146"
"drqid2389","bgrid12735"
"drqid2390","bgrid675"
"drqid2390","bgrid1049"
"drqid2390","bgrid4926"
"drqid2390","bgrid12661"
"drqid2391","bgrid2008"
"drqid2391","bgrid12655"
"drqid2391","bgrid843"
"drqid2391","bgrid4021"
"drqid2391","bgrid6599"
"drqid2391","bgrid10921"
"drqid2392","bgrid1254"
"drqid2392","bgrid7423"
"drqid2392","bgrid9314"
"drqid2392","bgrid12546"
"drqid2392","bgrid5687"
"drqid2392","bgrid1333"
"drqid2392","bgrid5787"
"drqid2392","bgrid1747"
"drqid2392","bgrid2231"
"drqid2393","bgrid1988"
"drqid2393","bgrid5011"
"drqid2393","bgrid6760"
"drqid2393","bgrid10081"
"drqid2393","bgrid1161"
"drqid2393","bgrid3948"
"drqid2394","bgrid97"
"drqid2394","bgrid799"
"drqid2394","bgrid8270"
"drqid2394","bgrid591"
"drqid2394","bgrid2653"
"drqid2394","bgrid8488"
"drqid2394","bgrid2802"
"drqid2395","bgrid641"
"drqid2395","bgrid2076"
"drqid2395","bgrid4224"
"drqid2395","bgrid11858"
"drqid2395","bgrid553"
"drqid2395","bgrid877"
"drqid2395","bgrid3926"
"drqid2395","bgrid6764"
"drqid2395","bgrid11951"
"drqid2395","bgrid3133"
"drqid2395","bgrid3978"
"drqid2395","bgrid8862"
"drqid2395","bgrid11696"
"drqid2395","bgrid1501"
"drqid2395","bgrid5137"
"drqid2395","bgrid7652"
"drqid2395","bgrid3619"
"drqid2395","bgrid5546"
"drqid2395","bgrid12549"
"drqid2395","bgrid1780"
"drqid2395","bgrid6606"
"drqid2395","bgrid9913"
"drqid2395","bgrid1938"
"drqid2395","bgrid3758"
"drqid2395","bgrid10155"
"drqid2395","bgrid12799"
"drqid2395","bgrid6973"
"drqid2395","bgrid8152"
"drqid2396","bgrid754"
"drqid2396","bgrid6259"
"drqid2396","bgrid2974"
"drqid2396","bgrid9145"
"drqid2397","bgrid5039"
"drqid2397","bgrid5127"
"drqid2397","bgrid6316"
"drqid2397","bgrid4417"
"drqid2397","bgrid12348"
"drqid2397","bgrid1889"
"drqid2397","bgrid4411"
"drqid2397","bgrid7849"
"drqid2397","bgrid223"
"drqid2397","bgrid9970"
"drqid2397","bgrid11456"
"drqid2397","bgrid2390"
"drqid2397","bgrid8751"
"drqid2397","bgrid3323"
"drqid2397","bgrid4669"
"drqid2397","bgrid11431"
"drqid2397","bgrid9816"
"drqid2397","bgrid3084"
"drqid2397","bgrid5584"
"drqid2397","bgrid6080"
"drqid2397","bgrid11188"
"drqid2397","bgrid12499"
"drqid2397","bgrid3305"
"drqid2397","bgrid6566"
"drqid2397","bgrid10597"
"drqid2397","bgrid10706"
"drqid2397","bgrid7742"
"drqid2397","bgrid10471"
"drqid2398","bgrid1947"
"drqid2398","bgrid3745"
"drqid2398","bgrid3988"
"drqid2398","bgrid12250"
"drqid2398","bgrid5259"
"drqid2398","bgrid1207"
"drqid2398","bgrid2928"
"drqid2398","bgrid12341"
"drqid2398","bgrid458"
"drqid2398","bgrid4741"
"drqid2398","bgrid5180"
"drqid2399","bgrid1571"
"drqid2399","bgrid5338"
"drqid2399","bgrid8581"
"drqid2399","bgrid11322"
"drqid2400","bgrid8253"
"drqid2400","bgrid8917"
"drqid2400","bgrid10754"
"drqid2400","bgrid3239"
"drqid2400","bgrid5035"
"drqid2401","bgrid257"
"drqid2401","bgrid5788"
"drqid2401","bgrid1205"
"drqid2401","bgrid9626"
"drqid2402","bgrid10783"
"drqid2402","bgrid12753"
"drqid2402","bgrid1282"
"drqid2402","bgrid11533"
"drqid2402","bgrid12844"
"drqid2402","bgrid5231"
"drqid2402","bgrid5720"
"drqid2403","bgrid2239"
"drqid2403","bgrid4982"
"drqid2403","bgrid10554"
"drqid2403","bgrid10869"
"drqid2403","bgrid2441"
"drqid2403","bgrid8391"
"drqid2403","bgrid7036"
"drqid2403","bgrid11311"
"drqid2403","bgrid724"
"drqid2403","bgrid9123"
"drqid2404","bgrid32"
"drqid2404","bgrid8144"
"drqid2404","bgrid4060"
"drqid2404","bgrid8440"
"drqid2404","bgrid9177"
"drqid2404","bgrid10966"
"drqid2405","bgrid2848"
"drqid2405","bgrid9820"
"drqid2405","bgrid9670"
"drqid2405","bgrid10870"
"drqid2405","bgrid2058"
"drqid2405","bgrid9352"
"drqid2405","bgrid4418"
"drqid2405","bgrid2583"
"drqid2405","bgrid9444"
"drqid2405","bgrid8525"
"drqid2405","bgrid10267"
"drqid2405","bgrid11880"
"drqid2405","bgrid8146"
"drqid2405","bgrid1732"
"drqid2405","bgrid4592"
"drqid2405","bgrid10877"
"drqid2405","bgrid1013"
"drqid2405","bgrid5188"
"drqid2405","bgrid7532"
"drqid2405","bgrid9099"
"drqid2405","bgrid2933"
