drqid,clsid
drqid2238,clsid3253
drqid2238,clsid3735
drqid2238,clsid4057
drqid2238,clsid4808
drqid2238,clsid839
drqid2238,clsid8928
drqid2239,clsid5574
drqid2239,clsid6903
drqid2240,clsid2307
drqid2240,clsid418
drqid2241,clsid7231
drqid2241,clsid999
drqid2242,clsid1000
drqid2242,clsid11384
drqid2242,clsid2075
drqid2242,clsid216
drqid2242,clsid3190
drqid2242,clsid3287
drqid2242,clsid3799
drqid2242,clsid4118
drqid2242,clsid4928
drqid2242,clsid5853
drqid2242,clsid7562
drqid2242,clsid844
drqid2242,clsid8616
drqid2242,clsid8916
drqid2243,clsid11064
drqid2243,clsid3160
drqid2243,clsid4605
drqid2243,clsid6871
drqid2244,clsid4495
drqid2244,clsid6144
drqid2245,clsid11585
drqid2245,clsid2942
drqid2245,clsid4689
drqid2245,clsid7555
drqid2246,clsid11090
drqid2246,clsid1604
drqid2246,clsid2972
drqid2246,clsid9314
drqid2247,clsid7372
drqid2247,clsid9819
drqid2248,clsid10234
drqid2248,clsid10530
drqid2248,clsid10644
drqid2248,clsid10928
drqid2248,clsid11071
drqid2248,clsid11809
drqid2248,clsid12221
drqid2248,clsid12347
drqid2248,clsid12466
drqid2248,clsid12716
drqid2248,clsid199
drqid2248,clsid3366
drqid2248,clsid366
drqid2248,clsid5335
drqid2248,clsid5489
drqid2248,clsid6370
drqid2248,clsid8461
drqid2248,clsid8548
drqid2248,clsid8596
drqid2248,clsid9238
drqid2249,clsid12882
drqid2249,clsid2378
drqid2250,clsid3976
drqid2251,clsid12110
drqid2251,clsid12311
drqid2251,clsid7534
drqid2252,clsid1861
drqid2252,clsid5926
drqid2253,clsid3609
drqid2253,clsid4743
drqid2253,clsid6552
drqid2253,clsid9660
drqid2254,clsid4291
drqid2254,clsid9047
drqid2255,clsid1339
drqid2256,clsid41
drqid2256,clsid9314
drqid2257,clsid5018
drqid2257,clsid6679
drqid2257,clsid6908
drqid2258,clsid10802
drqid2258,clsid10837
drqid2258,clsid1363
drqid2258,clsid462
drqid2258,clsid4777
drqid2259,clsid1446
drqid2259,clsid323
drqid2260,clsid5529
drqid2260,clsid565
drqid2261,clsid10163
drqid2261,clsid10451
drqid2261,clsid10590
drqid2261,clsid10607
drqid2261,clsid10649
drqid2261,clsid11970
drqid2261,clsid12752
drqid2261,clsid1635
drqid2261,clsid2265
drqid2261,clsid2397
drqid2261,clsid2406
drqid2261,clsid2725
drqid2261,clsid3326
drqid2261,clsid3896
drqid2261,clsid4123
drqid2261,clsid4872
drqid2261,clsid5443
drqid2261,clsid6297
drqid2261,clsid6438
drqid2261,clsid7552
drqid2261,clsid7752
drqid2261,clsid8249
drqid2261,clsid8619
drqid2261,clsid8636
drqid2261,clsid9265
drqid2261,clsid9288
drqid2261,clsid9836
drqid2261,clsid9945
drqid2261,clsid9952
drqid2262,clsid10238
drqid2262,clsid1076
drqid2262,clsid11129
drqid2262,clsid11140
drqid2262,clsid2943
drqid2262,clsid3168
drqid2262,clsid3581
drqid2262,clsid5465
drqid2262,clsid6682
drqid2262,clsid698
drqid2262,clsid7053
drqid2263,clsid10339
drqid2263,clsid10655
drqid2263,clsid11028
drqid2263,clsid11977
drqid2263,clsid12231
drqid2263,clsid1262
drqid2263,clsid12908
drqid2263,clsid1448
drqid2263,clsid1803
drqid2263,clsid2215
drqid2263,clsid2267
drqid2263,clsid2589
drqid2263,clsid2660
drqid2263,clsid3196
drqid2263,clsid372
drqid2263,clsid3766
drqid2263,clsid4092
drqid2263,clsid4867
drqid2263,clsid5263
drqid2263,clsid5363
drqid2263,clsid5974
drqid2263,clsid687
drqid2263,clsid7260
drqid2263,clsid7383
drqid2263,clsid9163
drqid2263,clsid918
drqid2263,clsid9848
drqid2264,clsid9271
drqid2265,clsid7369
drqid2266,clsid11736
drqid2266,clsid279
drqid2266,clsid5535
drqid2266,clsid8945
drqid2266,clsid9711
drqid2267,clsid1678
drqid2267,clsid6502
drqid2267,clsid8303
drqid2268,clsid12645
drqid2268,clsid5356
drqid2268,clsid6522
drqid2269,clsid10555
drqid2269,clsid1747
drqid2269,clsid2387
drqid2269,clsid281
drqid2269,clsid6016
drqid2270,clsid11443
drqid2270,clsid11482
drqid2270,clsid11791
drqid2270,clsid5153
drqid2271,clsid11236
drqid2271,clsid3302
drqid2271,clsid6947
drqid2271,clsid8191
drqid2272,clsid3726
drqid2272,clsid8303
drqid2272,clsid8897
drqid2273,clsid2810
drqid2273,clsid7671
drqid2274,clsid278
drqid2275,clsid11428
drqid2275,clsid5719
drqid2276,clsid10959
drqid2276,clsid11402
drqid2276,clsid5194
drqid2276,clsid86
drqid2276,clsid8959
drqid2277,clsid12697
drqid2277,clsid12794
drqid2277,clsid1508
drqid2277,clsid1529
drqid2277,clsid2045
drqid2277,clsid3667
drqid2277,clsid481
drqid2277,clsid6384
drqid2277,clsid7836
drqid2277,clsid975
drqid2278,clsid10493
drqid2278,clsid3073
drqid2278,clsid3198
drqid2278,clsid806
drqid2279,clsid5164
drqid2280,clsid3642
drqid2281,clsid11473
drqid2281,clsid1805
drqid2282,clsid1646
drqid2282,clsid2840
drqid2282,clsid4847
drqid2282,clsid5084
drqid2283,clsid3100
drqid2283,clsid8423
drqid2284,clsid8427
drqid2285,clsid10032
drqid2285,clsid1186
drqid2285,clsid12017
drqid2285,clsid12022
drqid2285,clsid12216
drqid2285,clsid2331
drqid2285,clsid3441
drqid2285,clsid3750
drqid2285,clsid3948
drqid2285,clsid5667
drqid2285,clsid6065
drqid2285,clsid6166
drqid2285,clsid8666
drqid2285,clsid8972
drqid2285,clsid8988
drqid2286,clsid12148
drqid2286,clsid1367
drqid2286,clsid2772
drqid2286,clsid3543
drqid2286,clsid9326
drqid2287,clsid5986
drqid2288,clsid1342
drqid2288,clsid2291
drqid2288,clsid4586
drqid2288,clsid5964
drqid2289,clsid1050
drqid2289,clsid11919
drqid2289,clsid5522
drqid2290,clsid9615
drqid2291,clsid10621
drqid2292,clsid10479
drqid2292,clsid11386
drqid2292,clsid1277
drqid2292,clsid2978
drqid2292,clsid6310
drqid2293,clsid557
drqid2293,clsid6284
drqid2293,clsid7519
drqid2293,clsid875
drqid2294,clsid11124
drqid2295,clsid2361
drqid2295,clsid3652
drqid2296,clsid11631
drqid2296,clsid1691
drqid2296,clsid3933
drqid2296,clsid4631
drqid2296,clsid5349
drqid2296,clsid5950
drqid2296,clsid6895
drqid2296,clsid8552
drqid2297,clsid6449
drqid2297,clsid8692
drqid2298,clsid3214
drqid2298,clsid6326
drqid2298,clsid7662
drqid2298,clsid9391
drqid2298,clsid958
drqid2299,clsid3360
drqid2299,clsid4734
drqid2299,clsid6230
drqid2300,clsid4531
drqid2301,clsid10855
drqid2301,clsid4459
drqid2301,clsid6820
drqid2301,clsid7666
drqid2301,clsid7701
drqid2302,clsid690
drqid2303,clsid11347
drqid2304,clsid9008
drqid2305,clsid11631
drqid2305,clsid1574
drqid2305,clsid3576
drqid2305,clsid4389
drqid2305,clsid5442
drqid2305,clsid7815
drqid2305,clsid9480
drqid2305,clsid9834
drqid2306,clsid6118
drqid2306,clsid8750
drqid2307,clsid12774
drqid2307,clsid3872
drqid2308,clsid10603
drqid2309,clsid12611
drqid2309,clsid1474
drqid2309,clsid4074
drqid2309,clsid6443
drqid2309,clsid7879
drqid2310,clsid10906
drqid2310,clsid11170
drqid2310,clsid11628
drqid2310,clsid11876
drqid2310,clsid7251
drqid2311,clsid10632
drqid2311,clsid11681
drqid2311,clsid2324
drqid2311,clsid3090
drqid2311,clsid57
drqid2311,clsid7697
drqid2311,clsid7882
drqid2311,clsid8715
drqid2311,clsid9788
drqid2311,clsid9939
drqid2312,clsid4098
drqid2312,clsid920
drqid2313,clsid1525
drqid2314,clsid12908
drqid2314,clsid1722
drqid2314,clsid2434
drqid2314,clsid4913
drqid2314,clsid7113
drqid2315,clsid11329
drqid2316,clsid11102
drqid2316,clsid3435
drqid2316,clsid5367
drqid2316,clsid6911
drqid2316,clsid9925
drqid2317,clsid1935
drqid2317,clsid416
drqid2317,clsid6014
drqid2317,clsid7295
drqid2317,clsid836
drqid2318,clsid11019
drqid2318,clsid3970
drqid2318,clsid7762
drqid2319,clsid11364
drqid2319,clsid1159
drqid2319,clsid414
drqid2319,clsid5502
drqid2319,clsid8350
drqid2320,clsid11667
drqid2320,clsid4980
drqid2320,clsid9831
drqid2321,clsid9248
drqid2322,clsid1188
drqid2322,clsid2148
drqid2322,clsid2523
drqid2322,clsid6751
drqid2322,clsid6880
drqid2323,clsid10928
drqid2323,clsid11762
drqid2323,clsid12647
drqid2323,clsid12653
drqid2323,clsid1699
drqid2323,clsid1977
drqid2323,clsid2529
drqid2323,clsid3015
drqid2323,clsid3154
drqid2323,clsid3198
drqid2323,clsid3388
drqid2323,clsid4100
drqid2323,clsid4365
drqid2323,clsid4437
drqid2323,clsid4522
drqid2323,clsid5542
drqid2323,clsid591
drqid2323,clsid7081
drqid2323,clsid7155
drqid2323,clsid7412
drqid2323,clsid8359
drqid2323,clsid8640
drqid2323,clsid8664
drqid2323,clsid8905
drqid2324,clsid963
drqid2325,clsid2253
drqid2325,clsid3119
drqid2325,clsid395
drqid2325,clsid5499
drqid2325,clsid8445
drqid2326,clsid10873
drqid2326,clsid2014
drqid2326,clsid578
drqid2326,clsid6162
drqid2327,clsid3273
drqid2327,clsid692
drqid2327,clsid9772
drqid2328,clsid10152
drqid2328,clsid2424
drqid2329,clsid11122
drqid2330,clsid4324
drqid2331,clsid4846
drqid2331,clsid6426
drqid2332,clsid3514
drqid2333,clsid1246
drqid2333,clsid2125
drqid2333,clsid4041
drqid2333,clsid7231
drqid2333,clsid7559
drqid2333,clsid7944
drqid2333,clsid9005
drqid2333,clsid9028
drqid2334,clsid11770
drqid2334,clsid6772
drqid2334,clsid8230
drqid2334,clsid8690
drqid2334,clsid982
drqid2335,clsid10042
drqid2335,clsid10618
drqid2335,clsid11223
drqid2335,clsid12503
drqid2335,clsid153
drqid2335,clsid1565
drqid2335,clsid2609
drqid2335,clsid4622
drqid2335,clsid488
drqid2335,clsid5077
drqid2335,clsid5937
drqid2335,clsid7229
drqid2335,clsid7353
drqid2335,clsid7548
drqid2335,clsid8113
drqid2335,clsid8684
drqid2335,clsid8955
drqid2335,clsid9295
drqid2335,clsid9528
drqid2336,clsid11482
drqid2336,clsid3908
drqid2336,clsid4784
drqid2336,clsid5145
drqid2336,clsid8234
drqid2337,clsid5903
drqid2337,clsid6443
drqid2338,clsid12356
drqid2338,clsid7613
drqid2338,clsid9782
drqid2339,clsid12552
drqid2340,clsid11037
drqid2340,clsid1441
drqid2340,clsid2468
drqid2340,clsid2928
drqid2340,clsid5037
drqid2341,clsid1204
drqid2341,clsid1609
drqid2341,clsid2768
drqid2342,clsid5112
drqid2343,clsid10274
drqid2343,clsid3039
drqid2343,clsid3984
drqid2343,clsid7870
drqid2343,clsid9821
drqid2344,clsid11812
drqid2344,clsid12593
drqid2344,clsid4424
drqid2344,clsid5487
drqid2344,clsid8137
drqid2345,clsid9899
drqid2346,clsid10041
drqid2346,clsid11273
drqid2346,clsid4640
drqid2346,clsid8201
drqid2347,clsid10383
drqid2347,clsid12633
drqid2347,clsid1519
drqid2347,clsid6758
drqid2348,clsid11740
drqid2348,clsid9161
drqid2348,clsid925
drqid2349,clsid12520
drqid2349,clsid8419
drqid2350,clsid3517
drqid2350,clsid4034
drqid2350,clsid5032
drqid2350,clsid5092
drqid2350,clsid5264
drqid2350,clsid631
drqid2350,clsid8480
drqid2351,clsid7357
drqid2352,clsid4043
drqid2352,clsid6418
drqid2353,clsid12348
drqid2353,clsid8955
drqid2354,clsid10493
drqid2354,clsid4095
drqid2354,clsid7166
drqid2354,clsid8950
drqid2355,clsid3133
drqid2355,clsid4728
drqid2355,clsid4789
drqid2355,clsid8970
drqid2356,clsid10111
drqid2356,clsid10532
drqid2356,clsid11069
drqid2356,clsid12228
drqid2357,clsid2817
drqid2358,clsid11441
drqid2358,clsid468
drqid2358,clsid5028
drqid2358,clsid7102
drqid2358,clsid9568
drqid2359,clsid3187
drqid2360,clsid4831
drqid2361,clsid757
drqid2362,clsid10105
drqid2362,clsid4598
drqid2362,clsid479
drqid2362,clsid8502
drqid2363,clsid2086
drqid2363,clsid3572
drqid2363,clsid3980
drqid2363,clsid418
drqid2364,clsid10711
drqid2365,clsid218
drqid2365,clsid3444
drqid2365,clsid3484
drqid2366,clsid10149
drqid2366,clsid11056
drqid2366,clsid11062
drqid2366,clsid12247
drqid2366,clsid12687
drqid2366,clsid12930
drqid2366,clsid1373
drqid2366,clsid181
drqid2366,clsid2978
drqid2366,clsid2983
drqid2366,clsid5472
drqid2366,clsid6107
drqid2366,clsid6621
drqid2366,clsid6775
drqid2366,clsid7141
drqid2366,clsid7238
drqid2366,clsid737
drqid2367,clsid12143
drqid2367,clsid12161
drqid2367,clsid2985
drqid2368,clsid2331
drqid2368,clsid7259
drqid2368,clsid828
drqid2369,clsid10277
drqid2369,clsid10988
drqid2369,clsid11513
drqid2369,clsid11973
drqid2369,clsid12165
drqid2369,clsid1885
drqid2369,clsid2950
drqid2369,clsid3873
drqid2369,clsid4056
drqid2369,clsid4227
drqid2369,clsid517
drqid2369,clsid5900
drqid2369,clsid6100
drqid2369,clsid6553
drqid2369,clsid6712
drqid2369,clsid7735
drqid2369,clsid9304
drqid2369,clsid94
drqid2370,clsid12600
drqid2370,clsid3769
drqid2370,clsid7700
drqid2370,clsid9773
drqid2371,clsid11450
drqid2371,clsid3466
drqid2371,clsid4261
drqid2371,clsid4866
drqid2371,clsid7327
drqid2372,clsid10469
drqid2372,clsid10811
drqid2372,clsid4423
drqid2372,clsid7538
drqid2373,clsid1856
drqid2373,clsid3454
drqid2373,clsid7071
drqid2373,clsid7432
drqid2374,clsid5040
drqid2374,clsid5815
drqid2375,clsid1120
drqid2375,clsid12582
drqid2375,clsid5389
drqid2375,clsid5564
drqid2375,clsid744
drqid2376,clsid10004
drqid2376,clsid10854
drqid2376,clsid1862
drqid2376,clsid3593
drqid2376,clsid5552
drqid2377,clsid11679
drqid2377,clsid5496
drqid2377,clsid784
drqid2378,clsid10038
drqid2378,clsid12038
drqid2378,clsid1708
drqid2378,clsid4912
drqid2379,clsid10926
drqid2379,clsid4808
drqid2380,clsid8305
drqid2381,clsid12131
drqid2381,clsid2178
drqid2381,clsid2526
drqid2381,clsid297
drqid2382,clsid1431
drqid2382,clsid3049
drqid2383,clsid10793
drqid2383,clsid3609
drqid2383,clsid8304
drqid2383,clsid8769
drqid2384,clsid1149
drqid2384,clsid2504
drqid2384,clsid5979
drqid2384,clsid7905
drqid2385,clsid3551
drqid2385,clsid5457
drqid2385,clsid9763
drqid2386,clsid5279
drqid2386,clsid8970
drqid2387,clsid3806
drqid2387,clsid4178
drqid2388,clsid5353
drqid2389,clsid10172
drqid2389,clsid1115
drqid2390,clsid1484
drqid2390,clsid3289
drqid2390,clsid4877
drqid2391,clsid10549
drqid2391,clsid1290
drqid2391,clsid3822
drqid2391,clsid6422
drqid2391,clsid6803
drqid2392,clsid10500
drqid2392,clsid12873
drqid2392,clsid3015
drqid2392,clsid4623
drqid2392,clsid5364
drqid2393,clsid12643
drqid2393,clsid6315
drqid2393,clsid8029
drqid2394,clsid10914
drqid2394,clsid11638
drqid2394,clsid3259
drqid2394,clsid5079
drqid2394,clsid5288
drqid2395,clsid10255
drqid2395,clsid10438
drqid2395,clsid10882
drqid2395,clsid2302
drqid2395,clsid2925
drqid2395,clsid2977
drqid2395,clsid3119
drqid2395,clsid4180
drqid2395,clsid5314
drqid2395,clsid5389
drqid2395,clsid6116
drqid2395,clsid7781
drqid2395,clsid922
drqid2396,clsid7346
drqid2396,clsid874
drqid2396,clsid9262
drqid2397,clsid10332
drqid2397,clsid1307
drqid2397,clsid4053
drqid2397,clsid4522
drqid2397,clsid4863
drqid2397,clsid6428
drqid2397,clsid734
drqid2397,clsid8054
drqid2397,clsid9011
drqid2397,clsid9148
drqid2397,clsid9174
drqid2397,clsid9883
drqid2398,clsid1116
drqid2398,clsid6508
drqid2398,clsid7773
drqid2398,clsid7793
drqid2398,clsid9516
drqid2399,clsid10256
drqid2399,clsid4069
drqid2400,clsid11354
drqid2400,clsid697
drqid2400,clsid7742
drqid2400,clsid7978
drqid2401,clsid12353
drqid2401,clsid6172
drqid2402,clsid10728
drqid2402,clsid10736
drqid2402,clsid11111
drqid2402,clsid8339
drqid2403,clsid12398
drqid2403,clsid12742
drqid2403,clsid12770
drqid2403,clsid1745
drqid2403,clsid6901
drqid2404,clsid12334
drqid2404,clsid2174
drqid2404,clsid2448
drqid2404,clsid2863
drqid2405,clsid10557
drqid2405,clsid11880
drqid2405,clsid11904
drqid2405,clsid12187
drqid2405,clsid1224
drqid2405,clsid1554
drqid2405,clsid2077
drqid2405,clsid3541
drqid2405,clsid3636
drqid2405,clsid3987
drqid2405,clsid4073
drqid2405,clsid6143
drqid2405,clsid7041
drqid2405,clsid7888
drqid2405,clsid8511
drqid2405,clsid8616
drqid2405,clsid8660
drqid2406,clsid7864
drqid2407,clsid1095
drqid2407,clsid11043
drqid2407,clsid12697
drqid2407,clsid12788
drqid2407,clsid2868
drqid2407,clsid2935
drqid2407,clsid4120
drqid2407,clsid4302
drqid2407,clsid951
drqid2408,clsid4729
drqid2408,clsid6269
drqid2409,clsid3474
drqid2409,clsid3537
drqid2409,clsid529
drqid2409,clsid5459
drqid2409,clsid9376
drqid2410,clsid11103
drqid2410,clsid12472
drqid2410,clsid12824
drqid2410,clsid1414
drqid2410,clsid1631
drqid2410,clsid2225
drqid2410,clsid2852
drqid2410,clsid5686
drqid2410,clsid8165
drqid2410,clsid8472
drqid2410,clsid982
drqid2410,clsid9981
drqid2411,clsid6725
drqid2412,clsid5148
drqid2413,clsid290
drqid2413,clsid937
drqid2414,clsid10994
drqid2414,clsid12899
drqid2414,clsid4148
drqid2414,clsid6557
drqid2414,clsid7512
drqid2415,clsid10226
drqid2415,clsid10500
drqid2415,clsid3165
drqid2415,clsid5704
drqid2416,clsid11465
drqid2416,clsid9607
drqid2417,clsid3219
drqid2418,clsid11731
drqid2418,clsid12407
drqid2419,clsid11812
drqid2419,clsid12133
drqid2419,clsid5118
drqid2419,clsid615
drqid2420,clsid1437
drqid2420,clsid7085
drqid2420,clsid7899
drqid2421,clsid2067
drqid2421,clsid7709
drqid2422,clsid10921
drqid2422,clsid2386
drqid2422,clsid5318
drqid2422,clsid5761
drqid2422,clsid7157
drqid2423,clsid3609
drqid2423,clsid3628
drqid2424,clsid10928
drqid2424,clsid3627
drqid2424,clsid5461
drqid2425,clsid10737
drqid2425,clsid12438
drqid2425,clsid12746
drqid2425,clsid2753
drqid2425,clsid3913
drqid2425,clsid4305
drqid2425,clsid4761
drqid2425,clsid6295
drqid2425,clsid7198
drqid2425,clsid7645
drqid2425,clsid939
drqid2425,clsid9808
drqid2426,clsid4640
drqid2426,clsid6497
drqid2426,clsid9197
drqid2427,clsid4795
drqid2427,clsid5916
drqid2428,clsid11088
drqid2428,clsid3087
drqid2428,clsid632
drqid2428,clsid9614
drqid2428,clsid9730
drqid2429,clsid10587
drqid2429,clsid12044
drqid2429,clsid12423
drqid2429,clsid2056
drqid2429,clsid6462
drqid2430,clsid2921
drqid2430,clsid6169
drqid2431,clsid10665
drqid2431,clsid1784
drqid2431,clsid5989
drqid2431,clsid8847
drqid2431,clsid9554
drqid2432,clsid10211
drqid2432,clsid2854
drqid2432,clsid8121
drqid2433,clsid11826
drqid2433,clsid12458
drqid2433,clsid12608
drqid2433,clsid3149
drqid2433,clsid5303
drqid2434,clsid2525
drqid2434,clsid4295
drqid2434,clsid6
drqid2434,clsid83
drqid2435,clsid12669
drqid2435,clsid1555
drqid2435,clsid9906
drqid2436,clsid6994
drqid2436,clsid9128
drqid2437,clsid3569
drqid2437,clsid6964
drqid2438,clsid3725
drqid2439,clsid1092
drqid2439,clsid1159
drqid2439,clsid1219
drqid2439,clsid1917
drqid2439,clsid227
drqid2439,clsid3392
drqid2439,clsid3541
drqid2439,clsid397
drqid2439,clsid412
drqid2439,clsid4292
drqid2439,clsid4670
drqid2439,clsid6562
drqid2439,clsid6871
drqid2439,clsid7019
drqid2439,clsid8105
drqid2439,clsid8269
drqid2439,clsid9429
drqid2440,clsid12791
drqid2440,clsid9772
drqid2440,clsid9817
drqid2441,clsid10400
drqid2441,clsid10828
drqid2441,clsid725
drqid2441,clsid7801
drqid2441,clsid9351
drqid2442,clsid2566
drqid2442,clsid3445
drqid2442,clsid3944
drqid2443,clsid1085
drqid2443,clsid6986
drqid2443,clsid7130
drqid2444,clsid12437
drqid2444,clsid12856
drqid2444,clsid240
drqid2444,clsid7883
drqid2444,clsid8343
drqid2445,clsid10659
drqid2445,clsid11463
drqid2445,clsid416
drqid2445,clsid9772
drqid2446,clsid9036
drqid2447,clsid1038
drqid2447,clsid11273
drqid2447,clsid4281
drqid2447,clsid7858
drqid2447,clsid7874
drqid2448,clsid8044
drqid2449,clsid12036
drqid2449,clsid2084
drqid2449,clsid7353
drqid2450,clsid1824
drqid2450,clsid5364
drqid2450,clsid6861
drqid2450,clsid7944
drqid2451,clsid12840
drqid2451,clsid1631
drqid2451,clsid2786
drqid2451,clsid3356
drqid2452,clsid10232
drqid2452,clsid4616
drqid2452,clsid5682
drqid2452,clsid7603
drqid2452,clsid9609
drqid2453,clsid10730
drqid2453,clsid6784
drqid2454,clsid1048
drqid2454,clsid10590
drqid2454,clsid4756
drqid2455,clsid10
drqid2455,clsid10347
drqid2455,clsid11153
drqid2455,clsid11515
drqid2455,clsid12220
drqid2456,clsid11779
drqid2456,clsid12900
drqid2456,clsid4797
drqid2457,clsid11576
drqid2457,clsid5818
drqid2457,clsid9083
drqid2458,clsid10891
drqid2458,clsid2134
drqid2458,clsid5081
drqid2458,clsid5142
drqid2458,clsid8918
drqid2459,clsid10028
drqid2459,clsid1330
drqid2459,clsid1684
drqid2459,clsid4037
drqid2460,clsid11143
drqid2461,clsid107
drqid2461,clsid294
drqid2462,clsid11780
drqid2462,clsid12903
drqid2462,clsid1948
drqid2462,clsid4048
drqid2463,clsid10530
drqid2463,clsid11353
drqid2463,clsid3830
drqid2463,clsid3838
drqid2463,clsid4117
drqid2463,clsid4836
drqid2463,clsid5604
drqid2463,clsid6065
drqid2463,clsid6869
drqid2463,clsid8005
drqid2463,clsid9355
drqid2463,clsid9417
drqid2463,clsid9681
drqid2464,clsid4327
drqid2464,clsid4403
drqid2464,clsid4482
drqid2464,clsid5781
drqid2464,clsid6034
drqid2465,clsid4000
drqid2465,clsid5579
drqid2466,clsid11695
drqid2466,clsid12281
drqid2466,clsid1340
drqid2466,clsid4344
drqid2466,clsid4952
drqid2466,clsid7083
drqid2466,clsid7490
drqid2466,clsid7531
drqid2467,clsid2530
drqid2467,clsid5407
drqid2467,clsid7225
drqid2467,clsid7483
drqid2468,clsid10942
drqid2468,clsid9777
drqid2469,clsid12235
drqid2469,clsid3051
drqid2469,clsid576
drqid2470,clsid11046
drqid2470,clsid279
drqid2470,clsid6577
drqid2471,clsid145
drqid2471,clsid2175
drqid2471,clsid5686
drqid2471,clsid8
drqid2472,clsid5628
drqid2472,clsid728
drqid2473,clsid3600
drqid2473,clsid8226
drqid2473,clsid8637
drqid2474,clsid6908
drqid2475,clsid2550
drqid2475,clsid4539
drqid2475,clsid5435
drqid2475,clsid9018
drqid2476,clsid1769
drqid2476,clsid6357
drqid2476,clsid767
drqid2476,clsid8959
drqid2477,clsid10929
drqid2477,clsid11536
drqid2477,clsid5953
drqid2477,clsid9231
drqid2478,clsid12897
drqid2478,clsid2262
drqid2478,clsid3865
drqid2478,clsid7096
drqid2478,clsid7415
drqid2478,clsid937
drqid2479,clsid12811
drqid2479,clsid2688
drqid2479,clsid9315
drqid2480,clsid5429
drqid2480,clsid7965
drqid2481,clsid11645
drqid2481,clsid2257
drqid2482,clsid3397
drqid2482,clsid4447
drqid2482,clsid4745
drqid2482,clsid5622
drqid2482,clsid8012
drqid2483,clsid943
drqid2484,clsid11920
drqid2484,clsid12041
drqid2484,clsid4391
drqid2485,clsid12762
drqid2485,clsid4526
drqid2485,clsid7720
drqid2486,clsid1681
drqid2487,clsid2189
drqid2487,clsid2751
drqid2487,clsid2845
drqid2487,clsid5439
drqid2487,clsid7923
drqid2488,clsid2299
drqid2488,clsid383
drqid2488,clsid3890
drqid2488,clsid6398
drqid2488,clsid8862
drqid2489,clsid10887
drqid2489,clsid11703
drqid2489,clsid12041
drqid2489,clsid3060
drqid2489,clsid4163
drqid2489,clsid7362
drqid2489,clsid8730
drqid2489,clsid8740
drqid2489,clsid939
drqid2490,clsid11742
drqid2490,clsid11802
drqid2490,clsid1795
drqid2490,clsid4318
drqid2491,clsid10934
drqid2491,clsid4993
drqid2491,clsid7417
drqid2492,clsid1775
drqid2492,clsid2731
drqid2492,clsid6358
drqid2493,clsid10820
drqid2493,clsid11468
drqid2493,clsid11935
drqid2493,clsid1419
drqid2493,clsid3768
drqid2493,clsid3997
drqid2493,clsid6739
drqid2493,clsid7468
drqid2493,clsid7803
