"GOALID","EXCEPTIONCASEID"
"G5","EC9282"
"G5","EC5895"
"G34","EC56"
"G22","EC1561"
"G22","EC5739"
"G22","EC1476"
"G22","EC5750"
"G22","EC9240"
"G22","EC4061"
"G37","EC2431"
"G37","EC6943"
"G37","EC3313"
"G21","EC70"
"G53","EC70"
"G60","EC70"
"G41","EC11"
"G28","EC34"
"G63","EC34"
"G3","EC34"
"G57","EC8716"
"G57","EC1017"
"G57","EC1346"
"G57","EC66"
"G38","EC14"
"G57","EC14"
"G55","EC14"
"G46","EC48"
"G46","EC15"
"G58","EC48"
"G58","EC15"
"G67","EC48"
"G67","EC15"
"G52","EC5399"
"G52","EC876"
"G52","EC2854"
"G68","EC5399"
"G68","EC876"
"G68","EC2854"
"G28","EC5399"
"G28","EC876"
"G28","EC2854"
"G25","EC2762"
"G25","EC6982"
"G25","EC715"
"G36","EC2762"
"G36","EC6982"
"G36","EC715"
"G14","EC2762"
"G14","EC6982"
"G14","EC715"
"G59","EC65"
"G58","EC65"
"G14","EC65"
"G24","EC45"
"G62","EC45"
"G61","EC45"
"G15","EC2298"
"G15","EC2659"
"G15","EC7794"
"G1","EC2298"
"G1","EC2659"
"G1","EC7794"
"G35","EC2298"
"G35","EC2659"
"G35","EC7794"
"G65","EC40"
"G31","EC5540"
"G31","EC1699"
"G31","EC6920"
"G21","EC5540"
"G21","EC1699"
"G21","EC6920"
"G53","EC5540"
"G53","EC1699"
"G53","EC6920"
"G44","EC3003"
"G44","EC448"
"G44","EC4933"
"G67","EC309"
"G67","EC2817"
"G67","EC3094"
"G34","EC3510"
"G34","EC8797"
"G34","EC1881"
"G49","EC14"
"G50","EC5837"
"G50","EC5577"
"G50","EC9787"
"G40","EC9827"
"G40","EC6294"
"G40","EC8999"
"G52","EC66"
"G19","EC1"
"G25","EC17"
"G25","EC6792"
"G25","EC1380"
"G25","EC2170"
"G16","EC17"
"G16","EC6792"
"G16","EC1380"
"G16","EC2170"
"G35","EC17"
"G35","EC6792"
"G35","EC1380"
"G35","EC2170"
"G65","EC70"
"G38","EC70"
"G44","EC70"
"G69","EC37"
"G36","EC6"
"G33","EC6"
"G48","EC6"
"G60","EC9860"
"G60","EC4941"
"G60","EC1048"
"G64","EC5359"
"G64","EC835"
"G64","EC6708"
"G11","EC5359"
"G11","EC835"
"G11","EC6708"
"G26","EC5359"
"G26","EC835"
"G26","EC6708"
"G32","EC8900"
"G32","EC7213"
"G32","EC1762"
"G66","EC8900"
"G66","EC7213"
"G66","EC1762"
"G11","EC8900"
"G11","EC7213"
"G11","EC1762"
"G29","EC64"
"G68","EC64"
"G19","EC64"
"G26","EC1171"
"G26","EC6750"
"G26","EC7071"
"G61","EC9617"
"G61","EC5025"
"G61","EC4676"
"G54","EC55"
"G40","EC55"
"G58","EC55"
"G59","EC8271"
"G59","EC2048"
"G59","EC9272"
"G51","EC8271"
"G51","EC2048"
"G51","EC9272"
"G64","EC8271"
"G64","EC2048"
"G64","EC9272"
"G21","EC9810"
"G21","EC3808"
"G21","EC4625"
"G21","EC7424"
"G21","EC1496"
"G21","EC9171"
"G21","EC32"
"G10","EC2283"
"G10","EC6809"
"G10","EC2073"
"G64","EC2283"
"G64","EC6809"
"G64","EC2073"
"G3","EC2283"
"G3","EC6809"
"G3","EC2073"
"G14","EC7922"
"G14","EC8861"
"G14","EC5454"
"G59","EC7922"
"G59","EC8861"
"G59","EC5454"
"G17","EC7922"
"G17","EC8861"
"G17","EC5454"
"G39","EC9317"
"G39","EC4263"
"G39","EC7240"
"G26","EC9317"
"G26","EC4263"
"G26","EC7240"
"G63","EC9317"
"G63","EC4263"
"G63","EC7240"
"G7","EC11"
"G53","EC5788"
"G53","EC7953"
"G53","EC8740"
"G53","EC6"
"G46","EC426"
"G46","EC8832"
"G46","EC8520"
"G1","EC22"
"G1","EC69"
"G67","EC22"
"G67","EC69"
"G35","EC22"
"G35","EC69"
"G47","EC8074"
"G47","EC5671"
"G47","EC3410"
"G47","EC5988"
"G47","EC3030"
"G47","EC5386"
"G45","EC47"
"G15","EC47"
"G16","EC47"
"G29","EC8141"
"G29","EC4106"
"G29","EC4608"
"G29","EC13"
"G59","EC8141"
"G59","EC4106"
"G59","EC4608"
"G59","EC13"
"G35","EC8141"
"G35","EC4106"
"G35","EC4608"
"G35","EC13"
"G9","EC4256"
"G9","EC7880"
"G9","EC1681"
"G9","EC3308"
"G9","EC6432"
"G9","EC9105"
"G48","EC4256"
"G48","EC7880"
"G48","EC1681"
"G48","EC3308"
"G48","EC6432"
"G48","EC9105"
"G30","EC4256"
"G30","EC7880"
"G30","EC1681"
"G30","EC3308"
"G30","EC6432"
"G30","EC9105"
"G68","EC7974"
"G68","EC1629"
"G68","EC5561"
"G68","EC66"
"G64","EC7974"
"G64","EC1629"
"G64","EC5561"
"G64","EC66"
"G59","EC7974"
"G59","EC1629"
"G59","EC5561"
"G59","EC66"
"G52","EC6511"
"G52","EC9379"
"G52","EC394"
"G17","EC40"
"G17","EC3308"
"G17","EC3801"
"G17","EC5800"
"G15","EC40"
"G15","EC3308"
"G15","EC3801"
"G15","EC5800"
"G43","EC40"
"G43","EC3308"
"G43","EC3801"
"G43","EC5800"
"G28","EC4978"
"G28","EC6604"
"G28","EC1315"
"G59","EC4978"
"G59","EC6604"
"G59","EC1315"
"G21","EC4978"
"G21","EC6604"
"G21","EC1315"
"G25","EC2363"
"G25","EC4083"
"G25","EC2870"
"G60","EC27"
"G60","EC66"
"G25","EC27"
"G25","EC66"
"G36","EC27"
"G36","EC66"
"G65","EC12"
"G18","EC67"
"G15","EC6250"
"G15","EC5251"
"G15","EC235"
"G7","EC6250"
"G7","EC5251"
"G7","EC235"
"G21","EC6250"
"G21","EC5251"
"G21","EC235"
"G68","EC3359"
"G68","EC2448"
"G68","EC2351"
"G20","EC4635"
"G20","EC2939"
"G20","EC1152"
"G62","EC2776"
"G62","EC4775"
"G62","EC8118"
"G62","EC8295"
"G62","EC9790"
"G62","EC5549"
"G62","EC9141"
"G62","EC6280"
"G62","EC8247"
"G10","EC28"
"G19","EC28"
"G9","EC28"
"G60","EC8815"
"G60","EC7963"
"G60","EC3810"
"G62","EC54"
"G8","EC69"
"G63","EC69"
"G15","EC69"
"G50","EC57"
"G14","EC76"
"G14","EC692"
"G14","EC7762"
"G6","EC76"
"G6","EC692"
"G6","EC7762"
"G27","EC76"
"G27","EC692"
"G27","EC7762"
"G24","EC2062"
"G24","EC8687"
"G24","EC5587"
"G24","EC28"
"G24","EC51"
"G24","EC64"
"G59","EC2062"
"G59","EC8687"
"G59","EC5587"
"G59","EC28"
"G59","EC51"
"G59","EC64"
"G13","EC2062"
"G13","EC8687"
"G13","EC5587"
"G13","EC28"
"G13","EC51"
"G13","EC64"
"G35","EC1688"
"G35","EC673"
"G35","EC6257"
"G24","EC36"
"G20","EC36"
"G27","EC36"
"G34","EC5788"
"G34","EC7953"
"G34","EC8740"
"G7","EC52"
"G7","EC28"
"G22","EC52"
"G22","EC28"
"G55","EC52"
"G55","EC28"
"G28","EC936"
"G28","EC5167"
"G28","EC1377"
"G52","EC936"
"G52","EC5167"
"G52","EC1377"
"G36","EC936"
"G36","EC5167"
"G36","EC1377"
"G65","EC1130"
"G65","EC2806"
"G65","EC7574"
"G69","EC1130"
"G69","EC2806"
"G69","EC7574"
"G16","EC1130"
"G16","EC2806"
"G16","EC7574"
"G29","EC37"
"G29","EC36"
"G51","EC63"
"G51","EC66"
"G47","EC27"
"G46","EC7453"
"G46","EC3630"
"G46","EC8743"
"G46","EC26"
"G70","EC7723"
"G70","EC4366"
"G70","EC9545"
"G5","EC7723"
"G5","EC4366"
"G5","EC9545"
"G44","EC7723"
"G44","EC4366"
"G44","EC9545"
"G15","EC5157"
"G15","EC4007"
"G15","EC1113"
"G15","EC44"
"G32","EC5157"
"G32","EC4007"
"G32","EC1113"
"G32","EC44"
"G52","EC5157"
"G52","EC4007"
"G52","EC1113"
"G52","EC44"
"G45","EC35"
"G20","EC35"
"G46","EC35"
"G23","EC4139"
"G23","EC1451"
"G23","EC7603"
"G55","EC4139"
"G55","EC1451"
"G55","EC7603"
"G24","EC4139"
"G24","EC1451"
"G24","EC7603"
"G58","EC32"
"G54","EC32"
"G18","EC32"
"G14","EC27"
"G14","EC42"
"G43","EC33"
"G43","EC8"
"G43","EC9349"
"G43","EC2579"
"G43","EC6148"
"G52","EC9"
"G21","EC9"
"G3","EC9"
"G12","EC64"
"G46","EC910"
"G46","EC1015"
"G46","EC5579"
"G57","EC8580"
"G57","EC2686"
"G57","EC5672"
"G36","EC7745"
"G36","EC6678"
"G36","EC4818"
"G60","EC7745"
"G60","EC6678"
"G60","EC4818"
"G30","EC7745"
"G30","EC6678"
"G30","EC4818"
"G7","EC46"
"G67","EC1065"
"G67","EC8361"
"G67","EC5697"
"G31","EC1065"
"G31","EC8361"
"G31","EC5697"
"G64","EC1065"
"G64","EC8361"
"G64","EC5697"
"G2","EC30"
"G20","EC30"
"G22","EC30"
"G69","EC32"
"G23","EC2998"
"G23","EC9530"
"G23","EC4139"
"G48","EC2998"
"G48","EC9530"
"G48","EC4139"
"G7","EC2998"
"G7","EC9530"
"G7","EC4139"
"G58","EC8051"
"G58","EC3403"
"G58","EC8396"
"G52","EC8051"
"G52","EC3403"
"G52","EC8396"
"G39","EC8051"
"G39","EC3403"
"G39","EC8396"
"G54","EC51"
"G61","EC51"
"G19","EC51"
"G64","EC68"
"G61","EC5855"
"G61","EC2240"
"G61","EC4648"
"G61","EC5898"
"G61","EC6454"
"G61","EC8292"
"G11","EC5855"
"G11","EC2240"
"G11","EC4648"
"G11","EC5898"
"G11","EC6454"
"G11","EC8292"
"G50","EC5855"
"G50","EC2240"
"G50","EC4648"
"G50","EC5898"
"G50","EC6454"
"G50","EC8292"
"G54","EC14"
"G70","EC14"
"G20","EC14"
"G57","EC65"
"G50","EC5621"
"G50","EC8513"
"G50","EC6354"
"G27","EC5621"
"G27","EC8513"
"G27","EC6354"
"G39","EC5621"
"G39","EC8513"
"G39","EC6354"
"G20","EC3836"
"G20","EC7026"
"G20","EC524"
"G43","EC7362"
"G43","EC2500"
"G43","EC1105"
"G43","EC9467"
"G43","EC5492"
"G43","EC2297"
"G58","EC67"
"G30","EC67"
"G25","EC67"
"G53","EC1936"
"G53","EC7722"
"G53","EC9115"
"G3","EC28"
"G61","EC28"
"G22","EC25"
"G22","EC9812"
"G22","EC1771"
"G22","EC8058"
"G1","EC4609"
"G1","EC8975"
"G1","EC1062"
"G1","EC20"
"G33","EC2913"
"G33","EC262"
"G33","EC204"
"G8","EC5009"
"G8","EC5703"
"G8","EC5235"
"G52","EC70"
"G21","EC31"
"G21","EC1954"
"G21","EC9497"
"G21","EC2410"
"G46","EC31"
"G46","EC1954"
"G46","EC9497"
"G46","EC2410"
"G6","EC31"
"G6","EC1954"
"G6","EC9497"
"G6","EC2410"
"G32","EC2"
"G8","EC2"
"G9","EC2"
"G39","EC56"
"G68","EC56"
"G66","EC56"
"G63","EC8897"
"G63","EC7618"
"G63","EC2529"
"G13","EC8897"
"G13","EC7618"
"G13","EC2529"
"G37","EC8897"
"G37","EC7618"
"G37","EC2529"
"G67","EC44"
"G58","EC12"
"G27","EC1505"
"G27","EC3071"
"G27","EC6423"
"G27","EC26"
"G33","EC1505"
"G33","EC3071"
"G33","EC6423"
"G33","EC26"
"G18","EC1505"
"G18","EC3071"
"G18","EC6423"
"G18","EC26"
"G69","EC8061"
"G69","EC495"
"G69","EC5660"
"G69","EC8786"
"G69","EC9480"
"G69","EC8683"
"G63","EC8061"
"G63","EC495"
"G63","EC5660"
"G63","EC8786"
"G63","EC9480"
"G63","EC8683"
"G51","EC8061"
"G51","EC495"
"G51","EC5660"
"G51","EC8786"
"G51","EC9480"
"G51","EC8683"
"G16","EC56"
"G68","EC56"
"G70","EC56"
"G19","EC1616"
"G19","EC5880"
"G19","EC6435"
"G19","EC9535"
"G19","EC3254"
"G19","EC8872"
"G18","EC35"
"G18","EC539"
"G18","EC65"
"G18","EC1152"
"G10","EC35"
"G10","EC539"
"G10","EC65"
"G10","EC1152"
"G22","EC35"
"G22","EC539"
"G22","EC65"
"G22","EC1152"
"G48","EC5579"
"G48","EC9103"
"G48","EC9177"
"G26","EC5579"
"G26","EC9103"
"G26","EC9177"
"G28","EC5579"
"G28","EC9103"
"G28","EC9177"
"G45","EC61"
"G33","EC6244"
"G33","EC6670"
"G33","EC7897"
"G33","EC1205"
"G33","EC3590"
"G33","EC3104"
"G20","EC6244"
"G20","EC6670"
"G20","EC7897"
"G20","EC1205"
"G20","EC3590"
"G20","EC3104"
"G13","EC6244"
"G13","EC6670"
"G13","EC7897"
"G13","EC1205"
"G13","EC3590"
"G13","EC3104"
"G43","EC9460"
"G43","EC3673"
"G43","EC6341"
"G43","EC110"
"G43","EC4980"
"G43","EC7231"
"G3","EC45"
"G32","EC59"
"G48","EC59"
"G14","EC59"
"G60","EC27"
"G27","EC27"
"G45","EC27"
"G62","EC9322"
"G62","EC9688"
"G62","EC1330"
"G49","EC9322"
"G49","EC9688"
"G49","EC1330"
"G58","EC9322"
"G58","EC9688"
"G58","EC1330"
"G17","EC1985"
"G17","EC9455"
"G17","EC3353"
"G9","EC1985"
"G9","EC9455"
"G9","EC3353"
"G2","EC1985"
"G2","EC9455"
"G2","EC3353"
"G15","EC7478"
"G15","EC9428"
"G15","EC3116"
"G15","EC6"
"G40","EC63"
"G11","EC63"
"G15","EC63"
"G59","EC8"
"G59","EC2880"
"G59","EC4115"
"G59","EC5226"
"G56","EC2705"
"G56","EC1726"
"G56","EC2897"
"G9","EC9734"
"G9","EC6864"
"G9","EC5094"
"G18","EC9734"
"G18","EC6864"
"G18","EC5094"
"G44","EC9734"
"G44","EC6864"
"G44","EC5094"
"G25","EC9"
"G25","EC4767"
"G25","EC2309"
"G25","EC4517"
"G60","EC45"
"G44","EC66"
"G4","EC60"
"G38","EC44"
"G62","EC12"
"G62","EC36"
"G35","EC51"
"G52","EC8884"
"G52","EC126"
"G52","EC4443"
"G42","EC8884"
"G42","EC126"
"G42","EC4443"
"G15","EC8884"
"G15","EC126"
"G15","EC4443"
"G19","EC41"
"G69","EC41"
"G3","EC41"
"G2","EC61"
"G2","EC66"
"G69","EC29"
"G62","EC9693"
"G62","EC3033"
"G62","EC8320"
"G48","EC9693"
"G48","EC3033"
"G48","EC8320"
"G10","EC9693"
"G10","EC3033"
"G10","EC8320"
"G1","EC1394"
"G1","EC4520"
"G1","EC8045"
"G41","EC6075"
"G41","EC5890"
"G41","EC1099"
"G41","EC5859"
"G41","EC7963"
"G41","EC4250"
"G41","EC8609"
"G41","EC9340"
"G41","EC9880"
"G31","EC1059"
"G31","EC7319"
"G31","EC8359"
"G43","EC1059"
"G43","EC7319"
"G43","EC8359"
"G66","EC1059"
"G66","EC7319"
"G66","EC8359"
"G47","EC5696"
"G47","EC3893"
"G47","EC8347"
"G40","EC5696"
"G40","EC3893"
"G40","EC8347"
"G60","EC5696"
"G60","EC3893"
"G60","EC8347"
"G58","EC653"
"G58","EC4482"
"G58","EC9930"
"G55","EC653"
"G55","EC4482"
"G55","EC9930"
"G28","EC653"
"G28","EC4482"
"G28","EC9930"
"G27","EC3530"
"G27","EC5215"
"G27","EC8526"
"G7","EC3530"
"G7","EC5215"
"G7","EC8526"
"G12","EC3530"
"G12","EC5215"
"G12","EC8526"
"G45","EC3290"
"G45","EC1514"
"G45","EC6184"
"G1","EC5579"
"G1","EC9469"
"G1","EC6990"
"G43","EC5579"
"G43","EC9469"
"G43","EC6990"
"G64","EC5579"
"G64","EC9469"
"G64","EC6990"
"G23","EC8212"
"G23","EC5707"
"G23","EC6684"
"G20","EC8212"
"G20","EC5707"
"G20","EC6684"
"G15","EC8212"
"G15","EC5707"
"G15","EC6684"
"G54","EC5311"
"G54","EC2877"
"G54","EC3241"
"G54","EC8622"
"G54","EC1072"
"G54","EC1587"
"G54","EC2308"
"G54","EC9348"
"G54","EC77"
"G63","EC66"
"G58","EC27"
"G39","EC5597"
"G39","EC7529"
"G39","EC1124"
"G41","EC48"
"G12","EC7463"
"G12","EC8279"
"G12","EC6837"
"G42","EC2390"
"G42","EC2881"
"G42","EC7276"
"G6","EC5086"
"G6","EC8685"
"G6","EC6896"
"G35","EC5086"
"G35","EC8685"
"G35","EC6896"
"G30","EC5086"
"G30","EC8685"
"G30","EC6896"
"G11","EC7167"
"G11","EC6064"
"G11","EC6403"
"G11","EC3956"
"G11","EC8265"
"G11","EC6729"
"G17","EC7167"
"G17","EC6064"
"G17","EC6403"
"G17","EC3956"
"G17","EC8265"
"G17","EC6729"
"G35","EC7167"
"G35","EC6064"
"G35","EC6403"
"G35","EC3956"
"G35","EC8265"
"G35","EC6729"
"G37","EC4395"
"G37","EC9203"
"G37","EC8954"
"G41","EC59"
"G27","EC5657"
"G27","EC459"
"G27","EC8227"
"G16","EC63"
"G25","EC63"
"G27","EC63"
"G42","EC1751"
"G42","EC9633"
"G42","EC848"
"G42","EC4851"
"G42","EC2026"
"G42","EC7187"
"G61","EC2745"
"G61","EC291"
"G61","EC31"
"G4","EC2745"
"G4","EC291"
"G4","EC31"
"G54","EC2745"
"G54","EC291"
"G54","EC31"
"G24","EC2355"
"G24","EC9311"
"G24","EC2916"
"G5","EC2355"
"G5","EC9311"
"G5","EC2916"
"G4","EC2355"
"G4","EC9311"
"G4","EC2916"
"G28","EC20"
"G36","EC10"
"G36","EC9136"
"G36","EC9496"
"G36","EC7311"
"G36","EC666"
"G36","EC5918"
"G36","EC9171"
"G34","EC10"
"G34","EC9136"
"G34","EC9496"
"G34","EC7311"
"G34","EC666"
"G34","EC5918"
"G34","EC9171"
"G16","EC10"
"G16","EC9136"
"G16","EC9496"
"G16","EC7311"
"G16","EC666"
"G16","EC5918"
"G16","EC9171"
"G70","EC62"
"G70","EC9480"
"G70","EC7170"
"G70","EC8708"
"G59","EC62"
"G59","EC9480"
"G59","EC7170"
"G59","EC8708"
"G40","EC62"
"G40","EC9480"
"G40","EC7170"
"G40","EC8708"
"G30","EC9590"
"G30","EC3286"
"G30","EC847"
"G47","EC9590"
"G47","EC3286"
"G47","EC847"
"G20","EC9590"
"G20","EC3286"
"G20","EC847"
"G36","EC993"
"G36","EC9195"
"G36","EC6024"
"G13","EC28"
"G30","EC1284"
"G30","EC657"
"G30","EC4600"
"G30","EC4701"
"G30","EC1055"
"G30","EC3430"
"G43","EC1284"
"G43","EC657"
"G43","EC4600"
"G43","EC4701"
"G43","EC1055"
"G43","EC3430"
"G20","EC1284"
"G20","EC657"
"G20","EC4600"
"G20","EC4701"
"G20","EC1055"
"G20","EC3430"
"G35","EC7441"
"G35","EC8009"
"G35","EC1762"
"G31","EC7441"
"G31","EC8009"
"G31","EC1762"
"G8","EC7441"
"G8","EC8009"
"G8","EC1762"
"G11","EC6075"
"G11","EC7164"
"G11","EC2792"
"G44","EC6075"
"G44","EC7164"
"G44","EC2792"
"G1","EC6075"
"G1","EC7164"
"G1","EC2792"
"G24","EC68"
"G28","EC6484"
"G28","EC8062"
"G28","EC1873"
"G11","EC47"
"G33","EC47"
"G13","EC47"
"G50","EC864"
"G50","EC3896"
"G50","EC9874"
"G10","EC8"
"G10","EC3290"
"G10","EC1514"
"G10","EC6184"
"G10","EC311"
"G10","EC7024"
"G10","EC9850"
"G2","EC8"
"G2","EC3290"
"G2","EC1514"
"G2","EC6184"
"G2","EC311"
"G2","EC7024"
"G2","EC9850"
"G45","EC8"
"G45","EC3290"
"G45","EC1514"
"G45","EC6184"
"G45","EC311"
"G45","EC7024"
"G45","EC9850"
"G25","EC39"
"G19","EC57"
"G32","EC57"
"G43","EC57"
"G70","EC59"
"G52","EC56"
"G50","EC56"
"G37","EC56"
"G22","EC2239"
"G22","EC2210"
"G22","EC6528"
"G33","EC2239"
"G33","EC2210"
"G33","EC6528"
"G40","EC2239"
"G40","EC2210"
"G40","EC6528"
"G15","EC641"
"G15","EC1060"
"G15","EC6073"
"G52","EC641"
"G52","EC1060"
"G52","EC6073"
"G35","EC641"
"G35","EC1060"
"G35","EC6073"
"G35","EC40"
"G35","EC5694"
"G35","EC3560"
"G35","EC6194"
"G31","EC66"
"G19","EC7"
"G30","EC5475"
"G30","EC1753"
"G30","EC7490"
"G61","EC5475"
"G61","EC1753"
"G61","EC7490"
"G39","EC5475"
"G39","EC1753"
"G39","EC7490"
"G67","EC22"
"G67","EC6856"
"G67","EC2794"
"G67","EC1709"
"G67","EC2074"
"G67","EC4469"
"G50","EC514"
"G50","EC8294"
"G50","EC1707"
"G3","EC514"
"G3","EC8294"
"G3","EC1707"
"G32","EC514"
"G32","EC8294"
"G32","EC1707"
"G11","EC43"
"G47","EC7996"
"G47","EC4091"
"G47","EC6831"
"G58","EC7996"
"G58","EC4091"
"G58","EC6831"
"G13","EC7996"
"G13","EC4091"
"G13","EC6831"
"G12","EC24"
"G6","EC36"
"G6","EC7265"
"G6","EC8833"
"G6","EC9946"
"G69","EC36"
"G69","EC7265"
"G69","EC8833"
"G69","EC9946"
"G40","EC36"
"G40","EC7265"
"G40","EC8833"
"G40","EC9946"
"G45","EC8"
"G45","EC2"
"G28","EC8"
"G28","EC2"
"G23","EC8"
"G23","EC2"
"G33","EC52"
"G18","EC52"
"G8","EC52"
"G54","EC7882"
"G54","EC383"
"G54","EC9945"
"G52","EC7882"
"G52","EC383"
"G52","EC9945"
"G45","EC7882"
"G45","EC383"
"G45","EC9945"
"G36","EC52"
"G50","EC9892"
"G50","EC9770"
"G50","EC4395"
"G50","EC54"
"G9","EC7958"
"G9","EC707"
"G9","EC6926"
"G36","EC7958"
"G36","EC707"
"G36","EC6926"
"G23","EC7958"
"G23","EC707"
"G23","EC6926"
"G51","EC24"
"G16","EC4908"
"G16","EC7536"
"G16","EC8921"
"G16","EC2438"
"G16","EC2613"
"G16","EC9863"
"G33","EC55"
"G12","EC36"
"G12","EC1853"
"G12","EC4760"
"G12","EC8333"
"G10","EC1157"
"G10","EC2868"
"G10","EC7756"
"G64","EC67"
"G23","EC3"
"G28","EC3"
"G21","EC3"
"G12","EC9498"
"G12","EC9575"
"G12","EC9331"
"G12","EC67"
"G49","EC38"
"G23","EC38"
"G53","EC38"
"G40","EC42"
"G21","EC1023"
"G21","EC9350"
"G21","EC8653"
"G21","EC29"
"G46","EC1023"
"G46","EC9350"
"G46","EC8653"
"G46","EC29"
"G16","EC1023"
"G16","EC9350"
"G16","EC8653"
"G16","EC29"
"G15","EC20"
"G15","EC4302"
"G15","EC8005"
"G15","EC5799"
"G55","EC30"
"G30","EC8117"
"G30","EC3203"
"G30","EC7215"
"G10","EC8117"
"G10","EC3203"
"G10","EC7215"
"G36","EC8117"
"G36","EC3203"
"G36","EC7215"
"G6","EC8946"
"G6","EC7547"
"G6","EC2578"
"G12","EC4990"
"G12","EC2765"
"G12","EC253"
"G62","EC4990"
"G62","EC2765"
"G62","EC253"
"G43","EC4990"
"G43","EC2765"
"G43","EC253"
"G38","EC7895"
"G38","EC8987"
"G38","EC2389"
"G39","EC67"
"G39","EC15"
"G39","EC21"
"G47","EC28"
"G36","EC28"
"G29","EC28"
"G42","EC277"
"G42","EC8498"
"G42","EC6586"
"G51","EC277"
"G51","EC8498"
"G51","EC6586"
"G50","EC277"
"G50","EC8498"
"G50","EC6586"
"G4","EC10"
"G4","EC64"
"G59","EC10"
"G59","EC64"
"G39","EC10"
"G39","EC64"
"G4","EC236"
"G4","EC6840"
"G4","EC3309"
"G20","EC49"
"G23","EC49"
"G17","EC49"
"G22","EC34"
"G6","EC48"
"G6","EC3569"
"G6","EC5418"
"G55","EC48"
"G55","EC3569"
"G55","EC5418"
"G21","EC48"
"G21","EC3569"
"G21","EC5418"
"G57","EC6956"
"G57","EC97"
"G57","EC3922"
"G57","EC30"
"G33","EC6956"
"G33","EC97"
"G33","EC3922"
"G33","EC30"
"G67","EC6956"
"G67","EC97"
"G67","EC3922"
"G67","EC30"
"G63","EC69"
"G12","EC69"
"G48","EC69"
"G63","EC43"
"G40","EC4368"
"G40","EC9930"
"G40","EC2795"
"G8","EC4368"
"G8","EC9930"
"G8","EC2795"
"G10","EC4368"
"G10","EC9930"
"G10","EC2795"
"G69","EC16"
"G41","EC8"
"G17","EC8"
"G37","EC8"
"G27","EC9014"
"G27","EC6811"
"G27","EC1251"
"G68","EC9014"
"G68","EC6811"
"G68","EC1251"
"G16","EC9014"
"G16","EC6811"
"G16","EC1251"
"G1","EC8272"
"G1","EC5042"
"G1","EC7841"
"G1","EC6520"
"G1","EC6655"
"G1","EC8481"
"G70","EC18"
"G70","EC1044"
"G70","EC6131"
"G70","EC1626"
"G50","EC5451"
"G50","EC9311"
"G50","EC8739"
"G20","EC68"
"G49","EC5663"
"G49","EC2078"
"G49","EC1664"
"G49","EC9326"
"G49","EC571"
"G49","EC8836"
"G64","EC5663"
"G64","EC2078"
"G64","EC1664"
"G64","EC9326"
"G64","EC571"
"G64","EC8836"
"G28","EC5663"
"G28","EC2078"
"G28","EC1664"
"G28","EC9326"
"G28","EC571"
"G28","EC8836"
"G9","EC41"
"G50","EC41"
"G28","EC41"
"G58","EC38"
"G2","EC43"
"G2","EC15"
"G2","EC9687"
"G2","EC4934"
"G2","EC3988"
"G61","EC9687"
"G61","EC4934"
"G61","EC3988"
"G63","EC9687"
"G63","EC4934"
"G63","EC3988"
"G53","EC6795"
"G53","EC4095"
"G53","EC1976"
"G57","EC9166"
"G57","EC3844"
"G57","EC7204"
"G57","EC36"
"G47","EC8682"
"G47","EC8220"
"G47","EC9408"
"G37","EC42"
"G22","EC1750"
"G22","EC6419"
"G22","EC357"
"G1","EC41"
"G33","EC41"
"G8","EC41"
"G58","EC67"
"G58","EC4"
"G64","EC33"
"G66","EC33"
"G13","EC33"
"G33","EC5864"
"G33","EC4406"
"G33","EC345"
"G14","EC1052"
"G14","EC5867"
"G14","EC6793"
"G33","EC14"
"G46","EC8"
"G62","EC8"
"G44","EC8"
"G32","EC68"
"G8","EC8601"
"G8","EC615"
"G8","EC5661"
"G45","EC8601"
"G45","EC615"
"G45","EC5661"
"G60","EC8601"
"G60","EC615"
"G60","EC5661"
"G28","EC53"
"G43","EC42"
"G35","EC52"
"G27","EC6818"
"G27","EC4370"
"G27","EC8407"
"G27","EC51"
"G54","EC6818"
"G54","EC4370"
"G54","EC8407"
"G54","EC51"
"G23","EC6818"
"G23","EC4370"
"G23","EC8407"
"G23","EC51"
"G56","EC2300"
"G56","EC2895"
"G56","EC1658"
"G56","EC45"
"G43","EC58"
"G8","EC53"
"G8","EC7540"
"G8","EC1703"
"G8","EC9075"
"G19","EC53"
"G19","EC7540"
"G19","EC1703"
"G19","EC9075"
"G10","EC53"
"G10","EC7540"
"G10","EC1703"
"G10","EC9075"
"G30","EC67"
"G17","EC67"
"G34","EC67"
"G43","EC16"
"G43","EC64"
"G39","EC69"
"G27","EC936"
"G27","EC1522"
"G27","EC834"
"G3","EC1808"
"G3","EC3571"
"G3","EC9495"
"G3","EC1976"
"G3","EC1310"
"G3","EC6416"
"G55","EC1808"
"G55","EC3571"
"G55","EC9495"
"G55","EC1976"
"G55","EC1310"
"G55","EC6416"
"G2","EC1808"
"G2","EC3571"
"G2","EC9495"
"G2","EC1976"
"G2","EC1310"
"G2","EC6416"
"G52","EC7983"
"G52","EC986"
"G52","EC7429"
"G52","EC9637"
"G52","EC8882"
"G52","EC2704"
"G32","EC57"
"G9","EC57"
"G41","EC57"
"G12","EC7060"
"G12","EC5753"
"G12","EC7955"
"G20","EC7060"
"G20","EC5753"
"G20","EC7955"
"G32","EC7060"
"G32","EC5753"
"G32","EC7955"
"G57","EC20"
"G57","EC2668"
"G57","EC8866"
"G57","EC3127"
"G7","EC20"
"G7","EC2668"
